,id,text,is_retweet,is_deleted,favorites,retweets,date,text_clean
846,1.336680803682693e+18,RIGGED ELECTION!,False,False,337826,54854,2020-12-09,RIGGED ELECTION!
847,1.3366807135680717e+18,There is massive evidence of widespread fraud in the four states (plus) mentioned in the Texas suit. Just look at all of the tapes and affidavits!,False,False,193520,39561,2020-12-09,There is massive evidence of widespread fraud in the four states (plus) mentioned in the Texas suit. Just look at all of the tapes and affidavits!
849,1.3366826357253202e+18,STOCK MARKETS AT NEW ALL TIME HIGHS!!!,False,False,207109,25710,2020-12-09,STOCK MARKETS AT NEW ALL TIME HIGHS!!!
851,1.3366868676563558e+18,This case had nothing to do with me. Fake News (as usual!). https://t.co/CZnO4GFcco,False,False,75085,14888,2020-12-09,This case had nothing to do with me. Fake News (as usual!).
853,1.3366915153982505e+18,"We will soon be learning about the word “courage”, and saving our Country. I received hundreds of thousands of legal votes more, in all of the Swing States, than did my opponent.   ALL Data taken after the vote says that it was impossible for me to lose, unless FIXED!",False,False,213968,47192,2020-12-09,"We will soon be learning about the word “courage”, and saving our Country. I received hundreds of thousands of legal votes more, in all of the Swing States, than did my opponent. ALL Data taken after the vote says that it was impossible for me to lose, unless FIXED!"
855,1.336691981981016e+18,"No candidate has ever won both Florida and Ohio and lost. I won them both, by a lot! #SupremeCourt",False,False,335532,55039,2020-12-09,"No candidate has ever won both Florida and Ohio and lost. I won them both, by a lot! SupremeCourt"
856,1.3366957460291215e+18,#OVERTURN,False,False,307336,56734,2020-12-09,OVERTURN
860,1.3367309061077688e+18,"If somebody cheated in the Election, which the Democrats did, why wouldn’t the Election be immediately overturned? How can a Country be run like this?",False,False,262143,51997,2020-12-09,"If somebody cheated in the Election, which the Democrats did, why wouldn’t the Election be immediately overturned? How can a Country be run like this?"
861,1.336733602902659e+18,"At 10:00 P.M. on Election Evening, we were at 97% win with the so-called “bookies”.",False,False,262780,41872,2020-12-09,"At 10:00 P.M. on Election Evening, we were at 97% win with the so-called “bookies”."
864,1.3368118232329216e+18,Wow! At least 17 States have joined Texas in the extraordinary case against the greatest Election Fraud in the history of the United States. Thank you!,False,False,359261,72857,2020-12-09,Wow! At least 17 States have joined Texas in the extraordinary case against the greatest Election Fraud in the history of the United States. Thank you!
865,1.336844470994821e+18,"“If you’re looking for Election Rigging, look no further. That’s what this is. They kept information from the public in order to influence the outcome of the Election. They RIGGED it.” @TuckerCarlson",False,False,205211,46790,2020-12-10,"“If you’re looking for Election Rigging, look no further. That’s what this is. They kept information from the public in order to influence the outcome of the Election. They RIGGED it.”"
868,1.3368474588366316e+18,“10% of voters would have changed their vote if they knew about Hunter Biden.” Miranda Devine @nypost @TuckerCarlson  But I won anyway!,False,False,213364,40317,2020-12-10,“10% of voters would have changed their vote if they knew about Hunter Biden.” Miranda Devine But I won anyway!
887,1.3370391712281518e+18,WISDOM & COURAGE!!!,False,False,283651,41171,2020-12-10,WISDOM & COURAGE!!!
888,1.337040387349893e+18,The Supreme Court has a chance to save our Country from the greatest Election abuse in the history of the United States. 78% of the people feel (know!) the Election was RIGGED.,False,False,209213,46234,2020-12-10,The Supreme Court has a chance to save our Country from the greatest Election abuse in the history of the United States. 78% of the people feel (know!) the Election was RIGGED.
889,1.3370408839889592e+18,How can you give an election to someone who lost the election by hundreds of thousands of legal votes in each of the swing states. How can a country be run by an illegitimate president?,False,False,228392,43954,2020-12-10,How can you give an election to someone who lost the election by hundreds of thousands of legal votes in each of the swing states. How can a country be run by an illegitimate president?
890,1.3370416693682586e+18,How does Governor @BrianKempGA allow certification of votes without verifying signatures and despite the recently released tape of ballots being stuffed? His poll numbers have dropped like a rock. He is finished as governor! @RepDougCollins,False,False,126547,27723,2020-12-10,How does Governor allow certification of votes without verifying signatures and despite the recently released tape of ballots being stuffed? His poll numbers have dropped like a rock. He is finished as governor!
892,1.3370422017386127e+18,"“Donald Trump won by a landslide, and they stole it from him!” @seanhannity",False,False,201530,35160,2020-12-10,"“Donald Trump won by a landslide, and they stole it from him!”"
894,1.3370427149243802e+18,"....The fact that our Country is being stolen. A coup is taking place in front of our eyes, and the public can’t take this anymore.” A Trump fan at Georgia Rally on @OANN  Bad!",False,False,113176,21551,2020-12-10,"....The fact that our Country is being stolen. A coup is taking place in front of our eyes, and the public can’t take this anymore.” A Trump fan at Georgia Rally on Bad!"
897,1.3370427135444173e+18,"“People are upset, and they have a right to be. Georgia not only supported Trump in 2016, but now. This is the only State in the Deep South that went for Biden? Have they lost their minds? This is going to escalate dramatically. This is a very dangerous moment in our history....",False,False,167083,35616,2020-12-10,"“People are upset, and they have a right to be. Georgia not only supported Trump in 2016, but now. This is the only State in the Deep South that went for Biden? Have they lost their minds? This is going to escalate dramatically. This is a very dangerous moment in our history...."
899,1.3370437399157883e+18,Voter Fraud! https://t.co/6mLqg6rmIZ,False,False,120452,29584,2020-12-10,Voter Fraud!
902,1.3370525855477555e+18,"Great. Most corrupt Election in history, by far. We won!!! https://t.co/nGMMaRQmz8",False,False,116008,23927,2020-12-10,"Great. Most corrupt Election in history, by far. We won!!!"
907,1.3370670193850573e+18,"Today, I signed a proclamation recognizing Moroccan sovereignty over the Western Sahara.  Morocco's serious, credible, and realistic autonomy proposal is the ONLY basis for a just and lasting solution for enduring peace and prosperity!",False,False,176599,28519,2020-12-10,"Today, I signed a proclamation recognizing Moroccan sovereignty over the Western Sahara. Morocco's serious, credible, and realistic autonomy proposal is the ONLY basis for a just and lasting solution for enduring peace and prosperity!"
909,1.3370671274555392e+18,Morocco recognized the United States in 1777.  It is thus fitting we recognize their sovereignty over the Western Sahara.,False,False,234689,34451,2020-12-10,Morocco recognized the United States in 1777. It is thus fitting we recognize their sovereignty over the Western Sahara.
911,1.3370670730512384e+18,Another HISTORIC breakthrough today! Our two GREAT friends Israel and the Kingdom of Morocco have agreed to full diplomatic relations – a massive breakthrough for peace in the Middle East!,False,False,292386,54291,2020-12-10,Another HISTORIC breakthrough today! Our two GREAT friends Israel and the Kingdom of Morocco have agreed to full diplomatic relations – a massive breakthrough for peace in the Middle East!
914,1.337193947941249e+18,"So true, a must read! https://t.co/DMP4vs5HV2",False,False,103440,24767,2020-12-11,"So true, a must read!"
916,1.3371952577762386e+18,"No Presidential candidate ever came even close to losing an Election who won Iowa, Florida and Ohio. I won all three, by a lot!",False,False,253860,40040,2020-12-11,"No Presidential candidate ever came even close to losing an Election who won Iowa, Florida and Ohio. I won all three, by a lot!"
917,1.3371955877715108e+18,"19 states are fighting for us, almost unheard of support!",False,False,399587,58397,2020-12-11,"19 states are fighting for us, almost unheard of support!"
919,1.3372022422906716e+18,Tremendous support from all over the Country. All we ask is COURAGE & WISDOM from those that will be making one of the most important decisions in our Country’s history. God bless you!,False,False,263491,49859,2020-12-11,Tremendous support from all over the Country. All we ask is COURAGE & WISDOM from those that will be making one of the most important decisions in our Country’s history. God bless you!
921,1.337220913528533e+18,"Why didn’t the Fake News Media, the FBI and the DOJ report the Biden matter BEFORE the Election. Oh well, it’s OK, we won the Election anyway - 75,000,000 VOTES!!!",False,False,261197,52865,2020-12-11,"Why didn’t the Fake News Media, the FBI and the DOJ report the Biden matter BEFORE the Election. Oh well, it’s OK, we won the Election anyway - 75,000,000 VOTES!!!"
924,1.3373638645650104e+18,"No war with North Korea, tamed fighting in Idlib Province and many other places. NO WARS STARTED BY U.S., Troop removals all over, and so much more. Thank you Larry! https://t.co/NziA99ZqXY",False,False,141351,28789,2020-12-11,"No war with North Korea, tamed fighting in Idlib Province and many other places. NO WARS STARTED BY U.S., Troop removals all over, and so much more. Thank you Larry!"
925,1.337369403638362e+18,"While my pushing the money drenched but heavily bureaucratic @US_FDA saved five years in the approval of NUMEROUS great new vaccines, it is still a big, old, slow turtle. Get the dam vaccines out NOW, Dr. Hahn @SteveFDA. Stop playing games and start saving lives!!!",False,False,119424,20903,2020-12-11,"While my pushing the money drenched but heavily bureaucratic  FDA saved five years in the approval of NUMEROUS great new vaccines, it is still a big, old, slow turtle. Get the dam vaccines out NOW, Dr. Hahn . Stop playing games and start saving lives!!!"
926,1.3373722016627466e+18,"The Swine Flu (H1N1), and the attempt for a vaccine by the Obama Administration, with Joe Biden in charge, was a complete and total disaster. Now they want to come in and take over one of the “greatest and fastest medical miracles in modern day history.” I don’t think so!",False,False,170116,29205,2020-12-11,"The Swine Flu (H1N1), and the attempt for a vaccine by the Obama Administration, with Joe Biden in charge, was a complete and total disaster. Now they want to come in and take over one of the “greatest and fastest medical miracles in modern day history.” I don’t think so!"
927,1.3373731466520207e+18,I just want to stop the world from killing itself!,False,False,589732,93938,2020-12-11,I just want to stop the world from killing itself!
928,1.3373797198729748e+18,"Now it turns out that my phone call to the President of Ukraine, which many, including me, have called “perfect”, was even better than that. I predicted Biden corruption, said to call the A.G., who perhaps knew of the corruption during the impeachment hoax?",False,False,199224,38370,2020-12-11,"Now it turns out that my phone call to the President of Ukraine, which many, including me, have called “perfect”, was even better than that. I predicted Biden corruption, said to call the A.G., who perhaps knew of the corruption during the impeachment hoax?"
929,1.3373857365307802e+18,"Now that the Biden Administration will be a scandal plagued mess for years to come, it is much easier for the Supreme Court of the United States to follow the Constitution and do what everybody knows has to be done. They must show great Courage & Wisdom. Save the USA!!!",False,False,266423,51993,2020-12-11,"Now that the Biden Administration will be a scandal plagued mess for years to come, it is much easier for the Supreme Court of the United States to follow the Constitution and do what everybody knows has to be done. They must show great Courage & Wisdom. Save the USA!!!"
930,1.337400706551124e+18,"Now it turns out that the Democrats want the Pack the Court with 26 Justices. This would be terrible, and must be stopped. Even Justice RBG was strongly opposed!",False,False,183687,35268,2020-12-11,"Now it turns out that the Democrats want the Pack the Court with 26 Justices. This would be terrible, and must be stopped. Even Justice RBG was strongly opposed!"
931,1.337420100375339e+18,“Donald Trump must get the credit for the vaccines. It is a miracle.”  @Varneyco,False,False,205337,25664,2020-12-11,“Donald Trump must get the credit for the vaccines. It is a miracle.”
936,1.337494507756073e+18,"If the Supreme Court shows great Wisdom and Courage, the American People will win perhaps the most important case in history, and our Electoral Process will be respected again!",False,False,280063,50114,2020-12-11,"If the Supreme Court shows great Wisdom and Courage, the American People will win perhaps the most important case in history, and our Electoral Process will be respected again!"
937,1.3374944292219167e+18,"If the two Senators from Georgia should lose, which would be a horrible thing for our Country, I am the only thing that stands between “Packing the Court” (last number heard, 25), and preserving it. I will not, under any circumstances, Pack the Court!",False,False,177450,32284,2020-12-11,"If the two Senators from Georgia should lose, which would be a horrible thing for our Country, I am the only thing that stands between “Packing the Court” (last number heard, 25), and preserving it. I will not, under any circumstances, Pack the Court!"
942,1.3375266064458097e+18,"Georgia, where is signature verification approval? What do you have to lose? Must move quickly! @BrianKempGA @GeoffDuncanGA @GaSecofState",False,False,167351,32138,2020-12-11,"Georgia, where is signature verification approval? What do you have to lose? Must move quickly!"
951,1.33761745974297e+18,"....The American people deserve answers, better late than never.”  @IngrahamAngle",False,False,143467,20541,2020-12-12,"....The American people deserve answers, better late than never.”"
952,1.337617458962817e+18,"“Don’t the voters have to know what the Federal prosecutor’s know. The establishment failed us. The media, congressional leaders, the Democrat Party? No wonder 74 (a pres. record) million Americans voted for Donald Trump, & they still don’t believe the outcome of this election...",False,False,182757,33794,2020-12-12,"“Don’t the voters have to know what the Federal prosecutor’s know. The establishment failed us. The media, congressional leaders, the Democrat Party? No wonder 74 (a pres. record) million Americans voted for Donald Trump, & they still don’t believe the outcome of this election..."
953,1.3376208921390817e+18,"The Supreme Court really let us down. No Wisdom, No Courage!",False,False,353934,55941,2020-12-12,"The Supreme Court really let us down. No Wisdom, No Courage!"
956,1.3376293069195387e+18,"....that, after careful study and consideration, think you got “screwed”, something which will hurt them also. Many others likewise join the suit but, within a flash, it is thrown out and gone, without even looking at the many reasons it was brought. A Rigged Election, fight on!",False,False,166792,29390,2020-12-12,"....that, after careful study and consideration, think you got “screwed”, something which will hurt them also. Many others likewise join the suit but, within a flash, it is thrown out and gone, without even looking at the many reasons it was brought. A Rigged Election, fight on!"
957,1.3376293054053212e+18,"So, you’re the President of the United States, and you just went through an election where you got more votes than any sitting President in history, by far - and purportedly lost. You can’t get “standing” before the Supreme Court, so you “intervene” with wonderful states.....",False,False,199544,39238,2020-12-12,"So, you’re the President of the United States, and you just went through an election where you got more votes than any sitting President in history, by far - and purportedly lost. You can’t get “standing” before the Supreme Court, so you “intervene” with wonderful states....."
959,1.3376329188695695e+18,FDA APPROVES PFIZER VACCINE FOR EMERGENCY USE!!!,False,False,207616,22480,2020-12-12,FDA APPROVES PFIZER VACCINE FOR EMERGENCY USE!!!
960,1.337634953211818e+18,"“We’ve not gotten any court to judge this (the vote) on its merit.” @DanPatrick of Texas. It is a legal disgrace, an embarrassment to the USA!!!",False,False,193024,34418,2020-12-12,"“We’ve not gotten any court to judge this (the vote) on its merit.” of Texas. It is a legal disgrace, an embarrassment to the USA!!!"
962,1.3377369174844498e+18,"Georgia GOP Chair Says ‘We Are Trusting No One,’ Promises ‘Eyes on Every Part’ of Voting Process https://t.co/AzXwby5Qrd via @BreitbartNews  You can’t rely on @BrianKempGA. Unlike other governors for the many states I won, he lost total control. Signature verification???",False,False,103299,22464,2020-12-12,"Georgia GOP Chair Says ‘We Are Trusting No One,’ Promises ‘Eyes on Every Part’ of Voting Process via You can’t rely on . Unlike other governors for the many states I won, he lost total control. Signature verification???"
966,1.3377435162949345e+18,"“Justices Alito and Thomas say they would have allowed Texas to proceed with its election lawsuit.” @seanhannity  This is a great and disgraceful miscarriage of justice. The people of the United States were cheated, and our Country disgraced. Never even given our day in Court!",False,False,139746,30818,2020-12-12,"“Justices Alito and Thomas say they would have allowed Texas to proceed with its election lawsuit.” This is a great and disgraceful miscarriage of justice. The people of the United States were cheated, and our Country disgraced. Never even given our day in Court!"
968,1.3377452685912596e+18,"I WON THE ELECTION IN A LANDSLIDE, but remember, I only think in terms of legal votes, not all of the fake voters and fraud that miraculously floated in from everywhere! What a disgrace!",False,False,349044,66657,2020-12-12,"I WON THE ELECTION IN A LANDSLIDE, but remember, I only think in terms of legal votes, not all of the fake voters and fraud that miraculously floated in from everywhere! What a disgrace!"
971,1.3377490207065498e+18,"Who is a worse governor, @BrianKempGA of Georgia or @dougducey of Arizona??? These are two RINO Republicans who fought against me and the Republican Party harder than any Democrat. They allowed states that I won easily to be stolen. Never forget, vote them out of office!",False,False,170521,38125,2020-12-12,"Who is a worse governor, of Georgia or of Arizona??? These are two RINO Republicans who fought against me and the Republican Party harder than any Democrat. They allowed states that I won easily to be stolen. Never forget, vote them out of office!"
973,1.329602736053252e+18,"Look at this in Michigan! A day AFTER the election, Biden receives a dump of 134,886 votes at 6:31AM! https://t.co/CTDaWTNs29 https://t.co/nSmc2olraF",False,False,221074,68002,2020-11-20,"Look at this in Michigan! A day AFTER the election, Biden receives a dump of 134,886 votes at 6:31AM!"
977,1.3377531599057674e+18,I have been doing this. I agree! https://t.co/1YTTGwxlxx,False,False,219461,45736,2020-12-12,I have been doing this. I agree!
979,1.337754366569296e+18,A big disappointment! https://t.co/esmB5HrJlH,False,False,154752,30227,2020-12-12,A big disappointment!
980,1.3377554905630106e+18,"IF Biden gets in, nothing will happen to Hunter or Joe. Barr will do nothing, and the new group of partisan killers coming in will quickly kill it all. Same thing with Durham. We caught them cold, spying, treason & more (the hard part), but “Justice” took too long. Will be DOA!",False,False,255339,53157,2020-12-12,"IF Biden gets in, nothing will happen to Hunter or Joe. Barr will do nothing, and the new group of partisan killers coming in will quickly kill it all. Same thing with Durham. We caught them cold, spying, treason & more (the hard part), but “Justice” took too long. Will be DOA!"
981,1.328359565574992e+18,Trump Campaign Rejects Media Reports of Changed Pennsylvania Case https://t.co/VjIhiyB4XK via @BreitbartNews. Just more Fake News. Harassment and exclusion of our Poll Watchers is a big part of our case. Unconstitutional!,False,False,122266,29373,2020-11-16,Trump Caign Rejects Media Reports of Changed Pennsylvania Case via . Just more Fake News. Harassment and exclusion of our Poll Watchers is a big part of our case. Unconstitutional!
982,1.3377559643390812e+18,WE HAVE JUST BEGUN TO FIGHT!!!,False,False,579984,104698,2020-12-12,WE HAVE JUST BEGUN TO FIGHT!!!
983,1.3377725118708e+18,"Why didn’t Bill Barr reveal the truth to the public, before the Election, about Hunter Biden. Joe was lying on the debate stage that nothing was wrong, or going on - Press confirmed. Big disadvantage for Republicans at the polls!",False,False,253167,52585,2020-12-12,"Why didn’t Bill Barr reveal the truth to the public, before the Election, about Hunter Biden. Joe was lying on the debate stage that nothing was wrong, or going on - Press confirmed. Big disadvantage for Republicans at the polls!"
985,1.337774011376341e+18,"Wow! Thousands of people forming in Washington (D.C.) for Stop the Steal. Didn’t know about this, but I’ll be seeing them! #MAGA",False,False,358667,62252,2020-12-12,"Wow! Thousands of people forming in Washington (D.C.) for Stop the Steal. Didn’t know about this, but I’ll be seeing them! MAGA"
988,1.3377904198753526e+18,"The Supreme Court had ZERO interest in the merits of the greatest voter fraud ever perpetrated on the United States of America. All they were interested in is “standing”, which makes it very difficult for the President to present a case on the merits. 75,000,000 votes!",False,False,274436,58999,2020-12-12,"The Supreme Court had ZERO interest in the merits of the greatest voter fraud ever perpetrated on the United States of America. All they were interested in is “standing”, which makes it very difficult for the President to present a case on the merits. 75,000,000 votes!"
994,1.337840500561367e+18,"If failing Governor @BrianKempGA would allow signature verification, David & Kelly would WIN!",False,False,252501,44330,2020-12-12,"If failing Governor would allow signature verification, David & Kelly would WIN!"
995,1.338139379777286e+18,"The drug companies are going crazy putting up nasty ads against me asking to “withdraw my Favored Nation’s Executive Order”. They don’t want the U.S. to have the lowest drug prices in the world, but we now will. Big reductions coming. No other politician would do this!!!",False,False,248743,49530,2020-12-13,"The drug companies are going crazy putting up nasty ads against me asking to “withdraw my Favored Nation’s Executive Order”. They don’t want the U.S. to have the lowest drug prices in the world, but we now will. Big reductions coming. No other politician would do this!!!"
997,1.3381454797256335e+18,How do states and politicians confirm an election where corruption and irregularities are documented throughout? A Swing State hustle!,False,False,249426,45749,2020-12-13,How do states and politicians confirm an election where corruption and irregularities are documented throughout? A Swing State hustle!
1000,1.338145849784873e+18,MOST CORRUPT ELECTION IN U.S. HISTORY!,False,False,549796,90856,2020-12-13,MOST CORRUPT ELECTION IN U.S. HISTORY!
1002,1.33814913920555e+18,THE BIGGEST WINNER OF OUR NEW DEFENSE BILL IS CHINA!. I WILL VETO!,False,False,311866,52701,2020-12-13,THE BIGGEST WINNER OF OUR NEW DEFENSE BILL IS CHINA!. I WILL VETO!
1004,1.338246164756521e+18,"...Tens of millions of haphazardly ballots sent, with some people getting two, three, or four ballots. We will never give up!",False,False,124921,22337,2020-12-13,"...Tens of millions of haphazardly ballots sent, with some people getting two, three, or four ballots. We will never give up!"
1005,1.3382461633680466e+18,"The RINOS that run the state voting apparatus have caused us this problem of allowing the Democrats to so blatantly cheat in their attempt to steal the election, which we won overwhelmingly. How dare they allow this massive and ridiculous Mail-In Voting to occur...",False,False,171587,35988,2020-12-13,"The RINOS that run the state voting apparatus have caused us this problem of allowing the Democrats to so blatantly cheat in their attempt to steal the election, which we won overwhelmingly. How dare they allow this massive and ridiculous Mail-In Voting to occur..."
1007,1.3382464040751186e+18,...They just “chickened out” and didn’t want to rule on the merits of the case. So bad for our Country!,False,False,160407,23935,2020-12-13,...They just “chickened out” and didn’t want to rule on the merits of the case. So bad for our Country!
1009,1.3382464031649546e+18,"The fact that the Supreme Court wouldn’t find standing in an original jurisdiction matter between multiple states, and including the President of the States, is absurd. It is enumerated in the Constitution...",False,False,210483,38618,2020-12-13,"The fact that the Supreme Court wouldn’t find standing in an original jurisdiction matter between multiple states, and including the President of the States, is absurd. It is enumerated in the Constitution..."
1013,1.3382547876750418e+18,"....place in Detroit, Philadelphia, Milwaukee, Atlanta, Pittsburgh, and elsewhere. In all Swing State cases, there are far more votes than are necessary to win the State, and the Election itself. Therefore, VOTES CANNOT BE CERTIFIED. THIS ELECTION IS UNDER PROTEST!",False,False,160918,32743,2020-12-13,"....place in Detroit, Philadelphia, Milwaukee, Atlanta, Pittsburgh, and elsewhere. In all Swing State cases, there are far more votes than are necessary to win the State, and the Election itself. Therefore, VOTES CANNOT BE CERTIFIED. THIS ELECTION IS UNDER PROTEST!"
1014,1.3382547870207877e+18,".....and many others voted illegally. Also, machine “glitches” (another word for FRAUD), ballot harvesting, non-resident voters, fake ballots, “stuffing the ballot box”, votes for pay, roughed up Republican Poll Watchers, and sometimes even more votes than people voting, took....",False,False,156467,31232,2020-12-13,".....and many others voted illegally. Also, machine “glitches” (another word for FRAUD), ballot harvesting, non-resident voters, fake ballots, “stuffing the ballot box”, votes for pay, roughed up Republican Poll Watchers, and sometimes even more votes than people voting, took...."
1016,1.338254785666044e+18,"Swing States that have found massive VOTER FRAUD, which is all of them, CANNOT LEGALLY CERTIFY these votes as complete & correct without committing a severely punishable crime. Everybody knows that dead people, below age people, illegal immigrants, fake signatures, prisoners,....",False,False,245205,60394,2020-12-13,"Swing States that have found massive VOTER FRAUD, which is all of them, CANNOT LEGALLY CERTIFY these votes as complete & correct without committing a severely punishable crime. Everybody knows that dead people, below age people, illegal immigrants, fake signatures, prisoners,...."
1017,1.3382631959418184e+18,"Vaccines are shipped and on their way, FIVE YEARS AHEAD OF SCHEDULE. Get well USA. Get well WORLD. We love you all!",False,False,346399,44963,2020-12-13,"Vaccines are shipped and on their way, FIVE YEARS AHEAD OF SCHEDULE. Get well USA. Get well WORLD. We love you all!"
1019,1.338325735778476e+18,"People working in the White House should receive the vaccine somewhat later in the program, unless specifically necessary. I have asked that this adjustment be made. I am not scheduled to take the vaccine, but look forward to doing so at the appropriate time. Thank you!",False,False,180621,23931,2020-12-14,"People working in the White House should receive the vaccine somewhat later in the program, unless specifically necessary. I have asked that this adjustment be made. I am not scheduled to take the vaccine, but look forward to doing so at the appropriate time. Thank you!"
1020,1.3383277799563633e+18,"Oh no! What is going on? This is not good news, even for “Indians”. Cancel culture at work! https://t.co/d1l0C9g6Pd",False,False,99790,17525,2020-12-14,"Oh no! What is going on? This is not good news, even for “Indians”. Cancel culture at work!"
1024,1.3383472044409528e+18,"Democrats weakened the Signature Verification (and other) safeguards in Georgia. @staceyabrams played @BrianKempGA & Secretary of State, for fools. Consent Decree, which is terrible for Republicans (and honest people!), must be opened up NOW - David, Kelly, and I will then win!",False,False,141144,30002,2020-12-14,"Democrats weakened the Signature Verification (and other) safeguards in Georgia. played & Secretary of State, for fools. Consent Decree, which is terrible for Republicans (and honest people!), must be opened up NOW - David, Kelly, and I will then win!"
1025,1.338348880182829e+18,"What a fool Governor @BrianKempGA of Georgia is. Could have been so easy, but now we have to do it the hard way. Demand this clown call a Special Session and open up signature verification, NOW. Otherwise, could be a bad day for two GREAT Senators on January 5th.",False,False,216765,44464,2020-12-14,"What a fool Governor of Georgia is. Could have been so easy, but now we have to do it the hard way. Demand this clown call a Special Session and open up signature verification, NOW. Otherwise, could be a bad day for two GREAT Senators on January 5th."
1031,1.3383522206146355e+18,A great honor! https://t.co/n6IyFtcXIQ,False,False,211949,31652,2020-12-14,A great honor!
1032,1.3384832000463544e+18,"“Why did the Swing States stop counting in the middle of the night?” @MariaBartiromo Because they waited to find out how many ballots they had to produce in order to steal the Rigged Election. They were so far behind that they needed time, & a fake “water main break”, to recover!",False,False,269237,62408,2020-12-14,"“Why did the Swing States stop counting in the middle of the night?” Because they waited to find out how many ballots they had to produce in order to steal the Rigged Election. They were so far behind that they needed time, & a fake “water main break”, to recover!"
1034,1.3384901718016614e+18,First Vaccine Administered. Congratulations USA! Congratulations WORLD!,False,False,367805,42465,2020-12-14,First Vaccine Administered. Congratulations USA! Congratulations WORLD!
1036,1.3385742681546465e+18,WOW. This report shows massive fraud. Election changing result! https://t.co/dFT3sRpUY5,False,False,232233,56763,2020-12-14,WOW. This report shows massive fraud. Election changing result!
1039,1.3386145144938783e+18,"...Deputy Attorney General Jeff Rosen, an outstanding person, will become Acting Attorney General. Highly respected Richard Donoghue will be taking over the duties of Deputy Attorney General. Thank you to all! https://t.co/V5sqOJT9PM",False,False,158703,32372,2020-12-14,"...Deputy Attorney General Jeff Rosen, an outstanding person, will become Acting Attorney General. Highly respected Richard Donoghue will be taking over the duties of Deputy Attorney General. Thank you to all!"
1041,1.3386144999816028e+18,"Just had a very nice meeting with Attorney General Bill Barr at the White House. Our relationship has been a very good one, he has done an outstanding job! As per letter, Bill will be leaving just before Christmas to spend the holidays with his family...",False,False,229942,40833,2020-12-14,"Just had a very nice meeting with Attorney General Bill Barr at the White House. Our relationship has been a very good one, he has done an outstanding job! As per letter, Bill will be leaving just before Christmas to spend the holidays with his family..."
1044,1.338715842931024e+18,"This is BIG NEWS. Dominion Voting Machines are a disaster all over the Country. Changed the results of a landslide election. Can’t let this happen. Thank you for the genius, bravery, and patriotism of the Judge. Should get a medal! https://t.co/4WwiA83Prg",False,False,212020,54672,2020-12-15,"This is BIG NEWS. Dominion Voting Machines are a disaster all over the Country. Changed the results of a landslide election. Can’t let this happen. Thank you for the genius, bravery, and patriotism of the Judge. Should get a medal!"
1045,1.338718081443623e+18,"Thank you Kevin. Many Trump votes were routed to Biden. The highly respected Michigan Judge released this epic report. True all over the Country. This Fake Election can no longer stand. Get moving Republicans. Big Swing State Win!  75,000,000 VOTES. https://t.co/0sodJFr80k",False,False,153224,37786,2020-12-15,"Thank you Kevin. Many Trump votes were routed to Biden. The highly respected Michigan Judge released this epic report. True all over the Country. This Fake Election can no longer stand. Get moving Republicans. Big Swing State Win! 75,000,000 VOTES."
1048,1.3388517588193894e+18,"Tremendous problems being found with voting machines. They are so far off it is ridiculous. Able to take a landslide victory and reduce it to a tight loss. This is not what the USA is all about. Law enforcement shielding machines. DO NOT TAMPER, a crime. Much more to come!",False,False,266879,59726,2020-12-15,"Tremendous problems being found with voting machines. They are so far off it is ridiculous. Able to take a landslide victory and reduce it to a tight loss. This is not what the USA is all about. Law enforcement shielding machines. DO NOT TAMPER, a crime. Much more to come!"
1049,1.3388526766548214e+18,"68% error rate in Michigan Voting Machines. Should be, by law, a tiny percentage of one percent. Did Michigan Secretary of State break the law? Stay tuned!",False,False,325201,66896,2020-12-15,"68% error rate in Michigan Voting Machines. Should be, by law, a tiny percentage of one percent. Did Michigan Secretary of State break the law? Stay tuned!"
1054,1.3388718623156677e+18,Tremendous evidence pouring in on voter fraud. There has never been anything like this in our Country!,False,False,412404,81186,2020-12-15,Tremendous evidence pouring in on voter fraud. There has never been anything like this in our Country!
1056,1.338876692073427e+18,Mo Brooks: ‘Trump Won the Electoral College‘ --- I Can Be a Part of the ‘Surrender Caucus‘ or I Can Fight for Our Country https://t.co/8BcvdpY3Qf via @BreitbartNews,False,False,180977,43655,2020-12-15,Mo Brooks: ‘Trump Won the Electoral College‘ --- I Can Be a Part of the ‘Surrender Caucus‘ or I Can Fight for Our Country via
1058,1.3390138232824996e+18,Because of corruption or because I won despite corruption? https://t.co/6yoazp4WOm,False,False,151739,29433,2020-12-16,Because of corruption or because I won despite corruption?
1061,1.3390617694410752e+18,Franklin Graham: ‘I Am Grateful to God’ for ‘the Last Four Years’ https://t.co/wbSLJ4snxX via @BreitbartNews Thank you Franklin!,False,False,130702,19626,2020-12-16,Franklin Graham: ‘I Am Grateful to God’ for ‘the Last Four Years’ via Thank you Franklin!
1062,1.3390713509007237e+18,Poll: 92% of Republican Voters think the election was rigged!,False,False,457695,68430,2020-12-16,Poll: 92% of Republican Voters think the election was rigged!
