,id,date,text,keyword,context,is_retweet,is_deleted,favorites,retweets,lemmas
41,1337040883988959232,2020-12-10,How can you give an election to someone who lost the election by hundreds of thousands of legal votes in each of the swing states. How can a country be run by an illegitimate president?,run,the swing states. How can a country be run by an illegitimate president?,False,False,228392,43954,"['how', 'can', 'you', 'give', 'an', 'election', 'to', 'someone', 'who', 'lose', 'the', 'election', 'by', 'hundred', 'of', 'thousand', 'of', 'legal', 'vote', 'in', 'each', 'of', 'the', 'swing', 'state', '.', 'how', 'can', 'a', 'country', 'be', 'run', 'by', 'an', 'illegitimate', 'president', '?']"
42,1337385736530780160,2020-12-11,"Now that the Biden Administration will be a scandal plagued mess for years to come, it is much easier for the Supreme Court of the United States to follow the Constitution and do what everybody knows has to be done. They must show great Courage & Wisdom. Save the USA!!!",save,done. They must show great Courage & Wisdom. Save the USA!!!,False,False,266423,51993,"['now', 'that', 'the', 'biden', 'administration', 'will', 'be', 'a', 'scandal', 'plague', 'mess', 'for', 'year', 'to', 'come', ',', 'it', 'be', 'much', 'easy', 'for', 'the', 'supreme', 'court', 'of', 'the', 'united', 'states', 'to', 'follow', 'the', 'constitution', 'and', 'do', 'what', 'everybody', 'know', 'have', 'to', 'be', 'do', '.', 'they', 'must', 'show', 'great', 'courage', '&', 'wisdom', '.', 'save', 'the', 'usa', '!', '!', '!']"
43,1337629306919538688,2020-12-12,"....that, after careful study and consideration, think you got “screwed”, something which will hurt them also. Many others likewise join the suit but, within a flash, it is thrown out and gone, without even looking at the many reasons it was brought. A Rigged Election, fight on!",fight,"many reasons it was brought. A Rigged Election, fight on!",False,False,166792,29390,"['....', 'that', ',', 'after', 'careful', 'study', 'and', 'consideration', ',', 'think', 'you', 'get', '""', 'screw', '""', ',', 'something', 'which', 'will', 'hurt', 'they', 'also', '.', 'many', 'other', 'likewise', 'join', 'the', 'suit', 'but', ',', 'within', 'a', 'flash', ',', 'it', 'be', 'throw', 'out', 'and', 'go', ',', 'without', 'even', 'look', 'at', 'the', 'many', 'reason', 'it', 'be', 'bring', '.', 'a', 'rigged', 'election', ',', 'fight', 'on', '!']"
44,1329602736053252096,2020-11-20,"Look at this in Michigan! A day AFTER the election, Biden receives a dump of 134,886 votes at 6:31AM! https://t.co/CTDaWTNs29 https://t.co/nSmc2olraF",dump,"A day AFTER the election, Biden receives a dump of 134,886 votes at 6:31AM! https://t.co/CTDaWTNs29 https://t.co/nSmc2olraF",False,False,221074,68002,"['look', 'at', 'this', 'in', 'michigan', '!', 'a', 'day', 'after', 'the', 'election', ',', 'biden', 'receive', 'a', 'dump', 'of', '134,886', 'vote', 'at', '6:31am', '!']"
45,1337755490563010560,2020-12-12,"IF Biden gets in, nothing will happen to Hunter or Joe. Barr will do nothing, and the new group of partisan killers coming in will quickly kill it all. Same thing with Durham. We caught them cold, spying, treason & more (the hard part), but “Justice” took too long. Will be DOA!",kill,group of partisan killers coming in will quickly kill it all. Same thing with Durham. We caught,False,False,255339,53157,"['if', 'biden', 'get', 'in', ',', 'nothing', 'will', 'happen', 'to', 'hunter', 'or', 'joe', '.', 'barr', 'will', 'do', 'nothing', ',', 'and', 'the', 'new', 'group', 'of', 'partisan', 'killer', 'come', 'in', 'will', 'quickly', 'kill', 'it', 'all', '.', 'same', 'thing', 'with', 'durham', '.', 'we', 'catch', 'they', 'cold', ',', 'spying', ',', 'treason', '&', 'more', '(', 'the', 'hard', 'part', ')', ',', 'but', '""', 'justice', '""', 'take', 'too', 'long', '.', 'will', 'be', 'doa', '!']"
46,1338246163368046592,2020-12-13,"The RINOS that run the state voting apparatus have caused us this problem of allowing the Democrats to so blatantly cheat in their attempt to steal the election, which we won overwhelmingly. How dare they allow this massive and ridiculous Mail-In Voting to occur...",run,The RINOS that run the state voting apparatus have caused us this,False,False,171587,35988,"['the', 'rinos', 'that', 'run', 'the', 'state', 'voting', 'apparatus', 'have', 'cause', 'we', 'this', 'problem', 'of', 'allow', 'the', 'democrats', 'to', 'so', 'blatantly', 'cheat', 'in', 'their', 'attempt', 'to', 'steal', 'the', 'election', ',', 'which', 'we', 'win', 'overwhelmingly', '.', 'how', 'dare', 'they', 'allow', 'this', 'massive', 'and', 'ridiculous', 'mail', '-', 'in', 'voting', 'to', 'occur', '...']"
47,1338246163368046592,2020-12-13,"The RINOS that run the state voting apparatus have caused us this problem of allowing the Democrats to so blatantly cheat in their attempt to steal the election, which we won overwhelmingly. How dare they allow this massive and ridiculous Mail-In Voting to occur...",steal,"to so blatantly cheat in their attempt to steal the election, which we won overwhelmingly. How dare",False,False,171587,35988,"['the', 'rinos', 'that', 'run', 'the', 'state', 'voting', 'apparatus', 'have', 'cause', 'we', 'this', 'problem', 'of', 'allow', 'the', 'democrats', 'to', 'so', 'blatantly', 'cheat', 'in', 'their', 'attempt', 'to', 'steal', 'the', 'election', ',', 'which', 'we', 'win', 'overwhelmingly', '.', 'how', 'dare', 'they', 'allow', 'this', 'massive', 'and', 'ridiculous', 'mail', '-', 'in', 'voting', 'to', 'occur', '...']"
48,1338483200046354432,2020-12-14,"“Why did the Swing States stop counting in the middle of the night?” @MariaBartiromo Because they waited to find out how many ballots they had to produce in order to steal the Rigged Election. They were so far behind that they needed time, & a fake “water main break”, to recover!",steal,ballots they had to produce in order to steal the Rigged Election. They were so far behind,False,False,269237,62408,"['""', 'why', 'do', 'the', 'swing', 'state', 'stop', 'count', 'in', 'the', 'middle', 'of', 'the', 'night', '?', '""', 'because', 'they', 'wait', 'to', 'find', 'out', 'how', 'many', 'ballot', 'they', 'have', 'to', 'produce', 'in', 'order', 'to', 'steal', 'the', 'rigged', 'election', '.', 'they', 'be', 'so', 'far', 'behind', 'that', 'they', 'need', 'time', ',', '&', 'a', 'fake', '""', 'water', 'main', 'break', '""', ',', 'to', 'recover', '!']"
49,1338715842931023872,2020-12-15,"This is BIG NEWS. Dominion Voting Machines are a disaster all over the Country. Changed the results of a landslide election. Can’t let this happen. Thank you for the genius, bravery, and patriotism of the Judge. Should get a medal! https://t.co/4WwiA83Prg",landslide,over the Country. Changed the results of a landslide election. Can’t let this happen. Thank you for,False,False,212020,54672,"['this', 'be', 'big', 'news', '.', 'dominion', 'voting', 'machines', 'be', 'a', 'disaster', 'all', 'over', 'the', 'country', '.', 'change', 'the', 'result', 'of', 'a', 'landslide', 'election', '.', 'can', 'not', 'let', 'this', 'happen', '.', 'thank', 'you', 'for', 'the', 'genius', ',', 'bravery', ',', 'and', 'patriotism', 'of', 'the', 'judge', '.', 'should', 'get', 'a', 'medal', '!']"
50,1338851758819389440,2020-12-15,"Tremendous problems being found with voting machines. They are so far off it is ridiculous. Able to take a landslide victory and reduce it to a tight loss. This is not what the USA is all about. Law enforcement shielding machines. DO NOT TAMPER, a crime. Much more to come!",landslide,off it is ridiculous. Able to take a landslide victory and reduce it to a tight loss.,False,False,266879,59726,"['tremendous', 'problem', 'be', 'find', 'with', 'voting', 'machine', '.', 'they', 'be', 'so', 'far', 'off', 'it', 'be', 'ridiculous', '.', 'able', 'to', 'take', 'a', 'landslide', 'victory', 'and', 'reduce', 'it', 'to', 'a', 'tight', 'loss', '.', 'this', 'be', 'not', 'what', 'the', 'usa', 'be', 'all', 'about', '.', 'law', 'enforcement', 'shielding', 'machine', '.', 'do', 'not', 'tamper', ',', 'a', 'crime', '.', 'much', 'more', 'to', 'come', '!']"
51,1338851758819389440,2020-12-15,"Tremendous problems being found with voting machines. They are so far off it is ridiculous. Able to take a landslide victory and reduce it to a tight loss. This is not what the USA is all about. Law enforcement shielding machines. DO NOT TAMPER, a crime. Much more to come!",victory,it is ridiculous. Able to take a landslide victory and reduce it to a tight loss. This,False,False,266879,59726,"['tremendous', 'problem', 'be', 'find', 'with', 'voting', 'machine', '.', 'they', 'be', 'so', 'far', 'off', 'it', 'be', 'ridiculous', '.', 'able', 'to', 'take', 'a', 'landslide', 'victory', 'and', 'reduce', 'it', 'to', 'a', 'tight', 'loss', '.', 'this', 'be', 'not', 'what', 'the', 'usa', 'be', 'all', 'about', '.', 'law', 'enforcement', 'shielding', 'machine', '.', 'do', 'not', 'tamper', ',', 'a', 'crime', '.', 'much', 'more', 'to', 'come', '!']"
52,1338876692073426944,2020-12-15,Mo Brooks: ‘Trump Won the Electoral College‘ --- I Can Be a Part of the ‘Surrender Caucus‘ or I Can Fight for Our Country https://t.co/8BcvdpY3Qf via @BreitbartNews,fight,Part of the ‘Surrender Caucus‘ or I Can Fight for Our Country https://t.co/8BcvdpY3Qf via @BreitbartNews,False,False,180977,43655,"['mo', 'brooks', ':', ""'"", 'trump', 'won', 'the', 'electoral', 'college', ""'"", '---', 'i', 'can', 'be', 'a', 'part', 'of', 'the', ""'"", 'surrender', 'caucus', ""'"", 'or', 'i', 'can', 'fight', 'for', 'our', 'country', 'via']"
53,1339748940380577792,2020-12-18,"That’s because he is a great champion and man of courage. More Republican Senators should follow his lead. We had a landslide victory, and then it was swindled away from the Republican Party - but we caught them. Do something! https://t.co/nZU0czsZgB",landslide,"Senators should follow his lead. We had a landslide victory, and then it was swindled away from",False,False,144493,34751,"['that', '’', 'because', 'he', 'be', 'a', 'great', 'chion', 'and', 'man', 'of', 'courage', '.', 'more', 'republican', 'senators', 'should', 'follow', 'his', 'lead', '.', 'we', 'have', 'a', 'landslide', 'victory', ',', 'and', 'then', 'it', 'be', 'swindle', 'away', 'from', 'the', 'republican', 'party', '-', 'but', 'we', 'catch', 'they', '.', 'do', 'something', '!']"
54,1323422929850372096,2020-11-03,"Sleepy Joe Biden has vowed to ABOLISH the American oil and natural gas industries, and BAN fracking. Biden’s energy ban will send every state into crushing poverty, from Michigan, to Wisconsin to Arizona to Pennsylvania. https://t.co/gsFSghkmdM",sleepy,Sleepy Joe Biden has vowed to ABOLISH the American,False,False,45420,9820,"['sleepy', 'joe', 'biden', 'have', 'vow', 'to', 'abolish', 'the', 'american', 'oil', 'and', 'natural', 'gas', 'industry', ',', 'and', 'ban', 'fracking', '.', 'biden', '’s', 'energy', 'ban', 'will', 'send', 'every', 'state', 'into', 'crush', 'poverty', ',', 'from', 'michigan', ',', 'to', 'wisconsin', 'to', 'arizona', 'to', 'pennsylvania', '.']"
55,1323425208255086592,2020-11-03,"For 47 years, Joe Biden viciously attacked Black Americans. He called young black men “super predators.” To every black American: I am asking for your vote. This is your one and only chance to show Sleepy Joe what you think of his decision to attack you, jail you, and betray you!",attack,"Joe what you think of his decision to attack you, jail you, and betray you!",False,False,184143,38615,"['for', '47', 'year', ',', 'joe', 'biden', 'viciously', 'attack', 'black', 'americans', '.', 'he', 'call', 'young', 'black', 'man', '""', 'super', 'predator', '.', '""', 'to', 'every', 'black', 'american', ':', 'i', 'be', 'ask', 'for', 'your', 'vote', '.', 'this', 'be', 'your', 'one', 'and', 'only', 'chance', 'to', 'show', 'sleepy', 'joe', 'what', 'you', 'think', 'of', 'his', 'decision', 'to', 'attack', 'you', ',', 'jail', 'you', ',', 'and', 'betray', 'you', '!']"
56,1323425208255086592,2020-11-03,"For 47 years, Joe Biden viciously attacked Black Americans. He called young black men “super predators.” To every black American: I am asking for your vote. This is your one and only chance to show Sleepy Joe what you think of his decision to attack you, jail you, and betray you!",betray,"his decision to attack you, jail you, and betray you!",False,False,184143,38615,"['for', '47', 'year', ',', 'joe', 'biden', 'viciously', 'attack', 'black', 'americans', '.', 'he', 'call', 'young', 'black', 'man', '""', 'super', 'predator', '.', '""', 'to', 'every', 'black', 'american', ':', 'i', 'be', 'ask', 'for', 'your', 'vote', '.', 'this', 'be', 'your', 'one', 'and', 'only', 'chance', 'to', 'show', 'sleepy', 'joe', 'what', 'you', 'think', 'of', 'his', 'decision', 'to', 'attack', 'you', ',', 'jail', 'you', ',', 'and', 'betray', 'you', '!']"
57,1323425208255086592,2020-11-03,"For 47 years, Joe Biden viciously attacked Black Americans. He called young black men “super predators.” To every black American: I am asking for your vote. This is your one and only chance to show Sleepy Joe what you think of his decision to attack you, jail you, and betray you!",sleepy,is your one and only chance to show Sleepy Joe what you think of his decision to,False,False,184143,38615,"['for', '47', 'year', ',', 'joe', 'biden', 'viciously', 'attack', 'black', 'americans', '.', 'he', 'call', 'young', 'black', 'man', '""', 'super', 'predator', '.', '""', 'to', 'every', 'black', 'american', ':', 'i', 'be', 'ask', 'for', 'your', 'vote', '.', 'this', 'be', 'your', 'one', 'and', 'only', 'chance', 'to', 'show', 'sleepy', 'joe', 'what', 'you', 'think', 'of', 'his', 'decision', 'to', 'attack', 'you', ',', 'jail', 'you', ',', 'and', 'betray', 'you', '!']"
58,1323425512933523712,2020-11-03,"Over the next 4 years, we will teach our children to love our Country, honor our history, and always respect our great American Flag—and with God’s help, we will defend the right to life, religious liberty, and the right to KEEP AND BEAR ARMS! https://t.co/gsFSghkmdM",defend,"great American Flag—and with God’s help, we will defend the right to life, religious liberty, and the",False,False,75419,16425,"['over', 'the', 'next', '4', 'year', ',', 'we', 'will', 'teach', 'our', 'child', 'to', 'love', 'our', 'country', ',', 'honor', 'our', 'history', ',', 'and', 'always', 'respect', 'our', 'great', 'american', 'flag', '—', 'and', 'with', 'god', '’s', 'help', ',', 'we', 'will', 'defend', 'the', 'right', 'to', 'life', ',', 'religious', 'liberty', ',', 'and', 'the', 'right', 'to', 'keep', 'and', 'bear', 'arms', '!']"
59,1339768443042738176,2020-12-18,"New Peter Strzok Texts Undermine Official Narrative on Start of ‘Russia Collusion‘ Investigation https://t.co/kwmNTZbsYD via @BreitbartNews. Check out last in his class John McCain, one of the most overrated people in D.C.",undermine,New Peter Strzok Texts Undermine Official Narrative on Start of ‘Russia Collusion‘ Investigation,False,False,92780,26363,"['new', 'peter', 'strzok', 'texts', 'undermine', 'official', 'narrative', 'on', 'start', 'of', ""'"", 'russia', 'collusion', ""'"", 'investigation', 'via', '.', 'check', 'out', 'last', 'in', 'his', 'class', 'john', 'mccain', ',', 'one', 'of', 'the', 'most', 'overrated', 'people', 'in', 'd.c.']"
60,1323426413286952960,2020-11-03,"THANK YOU MICHIGAN! Tomorrow, you have the power, with your vote, to save AMERICA! So get your friends, get your family, get your neighbors and co-workers, and GET OUT AND VOTE! Together, WE will MAKE AMERICA GREAT AGAIN! https://t.co/r51nIlOrKx",save,"you have the power, with your vote, to save AMERICA! So get your friends, get your family,",False,False,85029,18597,"['thank', 'you', 'michigan', '!', 'tomorrow', ',', 'you', 'have', 'the', 'power', ',', 'with', 'your', 'vote', ',', 'to', 'save', 'america', '!', 'so', 'get', 'your', 'friend', ',', 'get', 'your', 'family', ',', 'get', 'your', 'neighbor', 'and', 'co', '-', 'worker', ',', 'and', 'get', 'out', 'and', 'vote', '!', 'together', ',', 'we', 'will', 'make', 'america', 'great', 'again', '!']"
61,1323430341512622080,2020-11-03,The Supreme Court decision on voting in Pennsylvania is a VERY dangerous one. It will allow rampant and unchecked cheating and will undermine our entire systems of laws. It will also induce violence in the streets. Something must be done!,undermine,will allow rampant and unchecked cheating and will undermine our entire systems of laws. It will also,False,False,0,0,"['the', 'supreme', 'court', 'decision', 'on', 'voting', 'in', 'pennsylvania', 'be', 'a', 'very', 'dangerous', 'one', '.', 'it', 'will', 'allow', 'rant', 'and', 'unchecked', 'cheating', 'and', 'will', 'undermine', 'our', 'entire', 'system', 'of', 'law', '.', 'it', 'will', 'also', 'induce', 'violence', 'in', 'the', 'street', '.', 'something', 'must', 'be', 'do', '!']"
62,1323471421721464832,2020-11-03,"A vote for Sleepy Joe Biden is a vote to give control of government over to Globalists, Communists, Socialists, and Wealthy Liberal Hypocrites who want to silence, censor, cancel, and punish you. Get out and VOTE #MAGA tomorrow! https://t.co/gsFSghkmdM",sleepy,A vote for Sleepy Joe Biden is a vote to give control,False,False,76849,17008,"['a', 'vote', 'for', 'sleepy', 'joe', 'biden', 'be', 'a', 'vote', 'to', 'give', 'control', 'of', 'government', 'over', 'to', 'globalists', ',', 'communists', ',', 'socialists', ',', 'and', 'wealthy', 'liberal', 'hypocrites', 'who', 'want', 'to', 'silence', ',', 'censor', ',', 'cancel', ',', 'and', 'punish', 'you', '.', 'get', 'out', 'and', 'vote', 'maga', 'tomorrow', '!']"
63,1323481349030879232,2020-11-03,"Our prayers are with the people of Vienna after yet another vile act of terrorism in Europe. These evil attacks against innocent people must stop. The U.S. stands with Austria, France, and all of Europe in the fight against terrorists, including radical Islamic terrorists.",fight,"Austria, France, and all of Europe in the fight against terrorists, including radical Islamic terrorists.",False,False,236684,39564,"['our', 'prayer', 'be', 'with', 'the', 'people', 'of', 'vienna', 'after', 'yet', 'another', 'vile', 'act', 'of', 'terrorism', 'in', 'europe', '.', 'these', 'evil', 'attack', 'against', 'innocent', 'people', 'must', 'stop', '.', 'the', 'u.s.', 'stand', 'with', 'austria', ',', 'france', ',', 'and', 'all', 'of', 'europe', 'in', 'the', 'fight', 'against', 'terrorist', ',', 'include', 'radical', 'islamic', 'terrorist', '.']"
64,1339937091707351040,2020-12-18,".@senatemajldr and Republican Senators have to get tougher, or you won’t have a Republican Party anymore. We won the Presidential Election, by a lot. FIGHT FOR IT. Don’t let them take it away!",fight,"We won the Presidential Election, by a lot. FIGHT FOR IT. Don’t let them take it away!",False,False,212444,54898,"['.', 'and', 'republican', 'senators', 'have', 'to', 'get', 'tough', ',', 'or', 'you', 'will', 'not', 'have', 'a', 'republican', 'party', 'anymore', '.', 'we', 'win', 'the', 'presidential', 'election', ',', 'by', 'a', 'lot', '.', 'fight', 'for', 'it', '.', 'do', 'not', 'let', 'they', 'take', 'it', 'away', '!']"
65,1340185773220515840,2020-12-19,"Peter Navarro releases 36-page report alleging election fraud 'more than sufficient' to swing victory to Trump https://t.co/D8KrMHnFdK. A great report by Peter. Statistically impossible to have lost the 2020 Election. Big protest in D.C. on January 6th. Be there, will be wild!",victory,alleging election fraud 'more than sufficient' to swing victory to Trump https://t.co/D8KrMHnFdK. A great report by Peter.,False,False,218392,67211,"['peter', 'navarro', 'release', '36', '-', 'page', 'report', 'allege', 'election', 'fraud', ""'"", 'more', 'than', 'sufficient', ""'"", 'to', 'swing', 'victory', 'to', 'trump', 'a', 'great', 'report', 'by', 'peter', '.', 'statistically', 'impossible', 'to', 'have', 'lose', 'the', '2020', 'election', '.', 'big', 'protest', 'in', 'd.c.', 'on', 'january', '6th', '.', 'be', 'there', ',', 'will', 'be', 'wild', '!']"
66,1340306154031857664,2020-12-19,"He didn’t win the Election. He lost all 6 Swing States, by a lot. They then dumped hundreds of thousands of votes in each one, and got caught. Now Republican politicians have to fight so that their great victory is not stolen. Don’t be weak fools! https://t.co/d9Bgu8XPIj",fight,and got caught. Now Republican politicians have to fight so that their great victory is not stolen.,False,False,225840,64973,"['he', 'do', 'not', 'win', 'the', 'election', '.', 'he', 'lose', 'all', '6', 'swing', 'states', ',', 'by', 'a', 'lot', '.', 'they', 'then', 'dump', 'hundred', 'of', 'thousand', 'of', 'vote', 'in', 'each', 'one', ',', 'and', 'get', 'catch', '.', 'now', 'republican', 'politician', 'have', 'to', 'fight', 'so', 'that', 'their', 'great', 'victory', 'be', 'not', 'steal', '.', 'do', 'not', 'be', 'weak', 'fool', '!']"
67,1340306154031857664,2020-12-19,"He didn’t win the Election. He lost all 6 Swing States, by a lot. They then dumped hundreds of thousands of votes in each one, and got caught. Now Republican politicians have to fight so that their great victory is not stolen. Don’t be weak fools! https://t.co/d9Bgu8XPIj",victory,politicians have to fight so that their great victory is not stolen. Don’t be weak fools! https://t.co/d9Bgu8XPIj,False,False,225840,64973,"['he', 'do', 'not', 'win', 'the', 'election', '.', 'he', 'lose', 'all', '6', 'swing', 'states', ',', 'by', 'a', 'lot', '.', 'they', 'then', 'dump', 'hundred', 'of', 'thousand', 'of', 'vote', 'in', 'each', 'one', ',', 'and', 'get', 'catch', '.', 'now', 'republican', 'politician', 'have', 'to', 'fight', 'so', 'that', 'their', 'great', 'victory', 'be', 'not', 'steal', '.', 'do', 'not', 'be', 'weak', 'fool', '!']"
68,1323863787825438720,2020-11-04,"We are up BIG, but they are trying to STEAL the Election. We will never let them do it. Votes cannot be cast after the Poles are closed!",steal,"are up BIG, but they are trying to STEAL the Election. We will never let them do",False,True,37660,9797,"['we', 'be', 'up', 'big', ',', 'but', 'they', 'be', 'try', 'to', 'steal', 'the', 'election', '.', 'we', 'will', 'never', 'let', 'they', 'do', 'it', '.', 'vote', 'can', 'not', 'be', 'cast', 'after', 'the', 'poles', 'be', 'close', '!']"
69,1323864823680126976,2020-11-04,"We are up BIG, but they are trying to STEAL the Election. We will never let them do it. Votes cannot be cast after the Polls are closed!",steal,"are up BIG, but they are trying to STEAL the Election. We will never let them do",False,False,0,0,"['we', 'be', 'up', 'big', ',', 'but', 'they', 'be', 'try', 'to', 'steal', 'the', 'election', '.', 'we', 'will', 'never', 'let', 'they', 'do', 'it', '.', 'vote', 'can', 'not', 'be', 'cast', 'after', 'the', 'poll', 'be', 'closed', '!']"
70,1324004491612618752,2020-11-04,"Last night I was leading, often solidly, in many key States, in almost all instances Democrat run & controlled. Then, one by one, they started to magically disappear as surprise ballot dumps were counted. VERY STRANGE, and the “pollsters” got it completely & historically wrong!",run,"many key States, in almost all instances Democrat run & controlled. Then, one by one, they started",False,False,0,0,"['last', 'night', 'i', 'be', 'lead', ',', 'often', 'solidly', ',', 'in', 'many', 'key', 'states', ',', 'in', 'almost', 'all', 'instance', 'democrat', 'run', '&', 'control', '.', 'then', ',', 'one', 'by', 'one', ',', 'they', 'start', 'to', 'magically', 'disappear', 'as', 'surprise', 'ballot', 'dump', 'be', 'count', '.', 'very', 'strange', ',', 'and', 'the', '""', 'pollster', '""', 'get', 'it', 'completely', '&', 'historically', 'wrong', '!']"
71,1342245390540804096,2020-12-24,"I saved at least 8 Republican Senators, including Mitch, from losing in the last Rigged (for President) Election. Now they (almost all) sit back and watch me fight against a crooked and vicious foe, the Radical Left Democrats. I will NEVER FORGET!",crooked,"sit back and watch me fight against a crooked and vicious foe, the Radical Left Democrats. I",False,False,336363,77029,"['i', 'save', 'at', 'least', '8', 'republican', 'senators', ',', 'include', 'mitch', ',', 'from', 'lose', 'in', 'the', 'last', 'rigged', '(', 'for', 'president', ')', 'election', '.', 'now', 'they', '(', 'almost', 'all', ')', 'sit', 'back', 'and', 'watch', 'i', 'fight', 'against', 'a', 'crooked', 'and', 'vicious', 'foe', ',', 'the', 'radical', 'left', 'democrats', '.', 'i', 'will', 'never', 'forget', '!']"
72,1342245390540804096,2020-12-24,"I saved at least 8 Republican Senators, including Mitch, from losing in the last Rigged (for President) Election. Now they (almost all) sit back and watch me fight against a crooked and vicious foe, the Radical Left Democrats. I will NEVER FORGET!",fight,"they (almost all) sit back and watch me fight against a crooked and vicious foe, the Radical",False,False,336363,77029,"['i', 'save', 'at', 'least', '8', 'republican', 'senators', ',', 'include', 'mitch', ',', 'from', 'lose', 'in', 'the', 'last', 'rigged', '(', 'for', 'president', ')', 'election', '.', 'now', 'they', '(', 'almost', 'all', ')', 'sit', 'back', 'and', 'watch', 'i', 'fight', 'against', 'a', 'crooked', 'and', 'vicious', 'foe', ',', 'the', 'radical', 'left', 'democrats', '.', 'i', 'will', 'never', 'forget', '!']"
73,1340520653653458944,2020-12-20,"As badly as we were treated in Georgia by the “Republican” Governor and “Republican” Secretary of State, we must have a massive victory for two great people, @KLoeffler & @sendavidperdue, on January 5th. I will be having a big Rally for them on Monday night, January 4th. WIN!",victory,"Secretary of State, we must have a massive victory for two great people, @KLoeffler & @sendavidperdue, on",False,False,155710,33955,"['as', 'badly', 'as', 'we', 'be', 'treat', 'in', 'georgia', 'by', 'the', '""', 'republican', '""', 'governor', 'and', '""', 'republican', '""', 'secretary', 'of', 'state', ',', 'we', 'must', 'have', 'a', 'massive', 'victory', 'for', 'two', 'great', 'people', ',', '&', ',', 'on', 'january', '5th', '.', 'i', 'will', 'be', 'have', 'a', 'big', 'rally', 'for', 'they', 'on', 'monday', 'night', ',', 'january', '4th', '.', 'win', '!']"
74,1342817496924086272,2020-12-26,"If a Democrat Presidential Candidate had an Election Rigged & Stolen, with proof of such acts at a level never seen before, the Democrat Senators would consider it an act of war, and fight to the death. Mitch & the Republicans do NOTHING, just want to let it pass. NO FIGHT!",fight,"would consider it an act of war, and fight to the death. Mitch & the Republicans do",False,False,243192,62140,"['if', 'a', 'democrat', 'presidential', 'candidate', 'have', 'an', 'election', 'rigged', '&', 'stolen', ',', 'with', 'proof', 'of', 'such', 'act', 'at', 'a', 'level', 'never', 'see', 'before', ',', 'the', 'democrat', 'senators', 'would', 'consider', 'it', 'an', 'act', 'of', 'war', ',', 'and', 'fight', 'to', 'the', 'death', '.', 'mitch', '&', 'the', 'republicans', 'do', 'nothing', ',', 'just', 'want', 'to', 'let', 'it', 'pass', '.', 'no', 'fight', '!']"
75,1342826019745640448,2020-12-26,"Where the hell is the Durham Report? They spied on my campaign, colluded with Russia (and others), and got caught. Read the Horowitz Reports about Comey & McCabe. Even the Fake News @nytimes said “bad”. They tried it all, and failed, so now they are trying to steal the election!",steal,"and failed, so now they are trying to steal the election!",False,False,225539,60922,"['where', 'the', 'hell', 'be', 'the', 'durham', 'report', '?', 'they', 'spy', 'on', 'my', 'caign', ',', 'collude', 'with', 'russia', '(', 'and', 'other', ')', ',', 'and', 'get', 'catch', '.', 'read', 'the', 'horowitz', 'reports', 'about', 'comey', '&', 'mccabe', '.', 'even', 'the', 'fake', 'news', 'say', '""', 'bad', '""', '.', 'they', 'try', 'it', 'all', ',', 'and', 'fail', ',', 'so', 'now', 'they', 'be', 'try', 'to', 'steal', 'the', 'election', '!']"
76,1342832582606597888,2020-12-26,"A young military man working in Afghanistan told me that elections in Afghanistan are far more secure and much better run than the USA’s 2020 Election. Ours, with its millions and millions of corrupt Mail-In Ballots, was the election of a third world country. Fake President!",run,"Afghanistan are far more secure and much better run than the USA’s 2020 Election. Ours, with its",False,False,263746,60571,"['a', 'young', 'military', 'man', 'work', 'in', 'afghanistan', 'tell', 'i', 'that', 'election', 'in', 'afghanistan', 'be', 'far', 'more', 'secure', 'and', 'much', 'well', 'run', 'than', 'the', 'usa', '’s', '2020', 'election', '.', 'ours', ',', 'with', 'its', 'million', 'and', 'million', 'of', 'corrupt', 'mail', '-', 'in', 'ballot', ',', 'be', 'the', 'election', 'of', 'a', 'third', 'world', 'country', '.', 'fake', 'president', '!']"
77,1324752659996397568,2020-11-06,"With the attack by the Radical Left Dems on the Republican Senate, the Presidency becomes even more important!",attack,With the attack by the Radical Left Dems on the Republican,False,False,416028,68191,"['with', 'the', 'attack', 'by', 'the', 'radical', 'left', 'dems', 'on', 'the', 'republican', 'senate', ',', 'the', 'presidency', 'become', 'even', 'more', 'important', '!']"
78,1343066231222448128,2020-12-27,"Michigan AG Dana Nessel Pursues Sanctions Against Lawyers Questioning Election https://t.co/Hb5xckedoN via @BreitbartNews  These lawyers are true patriots who are fighting for the truth and, obviously, getting very close. AG should be sanctioned. Fight on!",fight,"obviously, getting very close. AG should be sanctioned. Fight on!",False,False,133843,39085,"['michigan', 'ag', 'dana', 'nessel', 'pursues', 'sanctions', 'against', 'lawyers', 'questioning', 'election', 'via', 'these', 'lawyer', 'be', 'true', 'patriot', 'who', 'be', 'fight', 'for', 'the', 'truth', 'and', ',', 'obviously', ',', 'get', 'very', 'close', '.', 'ag', 'should', 'be', 'sanction', '.', 'fight', 'on', '!']"
