,id,text,is_retweet,is_deleted,favorites,retweets,date,text_clean,doc,lemmas
134,1333215466022727686,".@60Minutes never asked us for a comment about their ridiculous, one sided story on election security, which is an international joke. Our 2020 Election, from poorly rated Dominion to a Country FLOODED with unaccounted for Mail-In ballots, was probably our least secure EVER!",False,False,189842,42808,2020-11-30,". never asked us for a comment about their ridiculous, one sided story on election security, which is an international joke. Our 2020 Election, from poorly rated Dominion to a Country FLOODED with unaccounted for Mail-In ballots, was probably our least secure EVER!",". never asked us for a comment about their ridiculous, one sided story on election security, which is an international joke. Our 2020 Election, from poorly rated Dominion to a Country FLOODED with unaccounted for Mail-In ballots, was probably our least secure EVER!","['.', 'never', 'ask', 'we', 'for', 'a', 'comment', 'about', 'their', 'ridiculous', ',', 'one', 'sided', 'story', 'on', 'election', 'security', ',', 'which', 'be', 'an', 'international', 'joke', '.', 'our', '2020', 'election', ',', 'from', 'poorly', 'rate', 'dominion', 'to', 'a', 'country', 'flooded', 'with', 'unaccounted', 'for', 'mail', '-', 'in', 'ballot', ',', 'be', 'probably', 'our', 'least', 'secure', 'ever', '!']"
137,1333243285389914112,"“Democrats suffered crushing down-ballot loss across America.” @nytimes. This is true. All statehouses won, and in Washington we did great. So I led this great charge, and I’m the only one that lost? No, it doesn’t work that way. This was a massive fraud, a RIGGED ELECTION!",False,False,268984,60703,2020-11-30,"“Democrats suffered crushing down-ballot loss across America.” . This is true. All statehouses won, and in Washington we did great. So I led this great charge, and I’m the only one that lost? No, it doesn’t work that way. This was a massive fraud, a RIGGED ELECTION!","“Democrats suffered crushing down-ballot loss across America.” . This is true. All statehouses won, and in Washington we did great. So I led this great charge, and I’m the only one that lost? No, it doesn’t work that way. This was a massive fraud, a RIGGED ELECTION!","['""', 'democrats', 'suffer', 'crush', 'down', '-', 'ballot', 'loss', 'across', 'america', '.', '""', '.', 'this', 'be', 'true', '.', 'all', 'statehouse', 'win', ',', 'and', 'in', 'washington', 'we', 'do', 'great', '.', 'so', 'i', 'lead', 'this', 'great', 'charge', ',', 'and', 'i', '’m', 'the', 'only', 'one', 'that', 'lose', '?', 'no', ',', 'it', 'do', 'not', 'work', 'that', 'way', '.', 'this', 'be', 'a', 'massive', 'fraud', ',', 'a', 'rigged', 'election', '!']"
144,1333405854297632770,"I’m not fighting for me, I’m fighting for the 74,000,000 million people (not including the many Trump ballots that were “tossed”), a record for a sitting President, who voted for me!",False,False,496088,84459,2020-11-30,"I’m not fighting for me, I’m fighting for the 74,000,000 million people (not including the many Trump ballots that were “tossed”), a record for a sitting President, who voted for me!","I’m not fighting for me, I’m fighting for the 74,000,000 million people (not including the many Trump ballots that were “tossed”), a record for a sitting President, who voted for me!","['i', '’m', 'not', 'fight', 'for', 'i', ',', 'i', '’m', 'fight', 'for', 'the', '74,000,000', 'million', 'people', '(', 'not', 'include', 'the', 'many', 'trump', 'ballot', 'that', 'be', '""', 'toss', '""', ')', ',', 'a', 'record', 'for', 'a', 'sit', 'president', ',', 'who', 'vote', 'for', 'i', '!']"
147,1333410418119864320,"Why won’t Governor @BrianKempGA, the hapless Governor of Georgia, use his emergency powers, which can be easily done, to overrule his obstinate Secretary of State, and do a match of signatures on envelopes. It will be a “goldmine” of fraud, and we will easily WIN the state....",False,False,194596,46674,2020-11-30,"Why won’t Governor , the hapless Governor of Georgia, use his emergency powers, which can be easily done, to overrule his obstinate Secretary of State, and do a match of signatures on envelopes. It will be a “goldmine” of fraud, and we will easily WIN the state....","Why won’t Governor , the hapless Governor of Georgia, use his emergency powers, which can be easily done, to overrule his obstinate Secretary of State, and do a match of signatures on envelopes. It will be a “goldmine” of fraud, and we will easily WIN the state....","['why', 'will', 'not', 'governor', ',', 'the', 'hapless', 'governor', 'of', 'georgia', ',', 'use', 'his', 'emergency', 'power', ',', 'which', 'can', 'be', 'easily', 'do', ',', 'to', 'overrule', 'his', 'obstinate', 'secretary', 'of', 'state', ',', 'and', 'do', 'a', 'match', 'of', 'signature', 'on', 'envelope', '.', 'it', 'will', 'be', 'a', '""', 'goldmine', '""', 'of', 'fraud', ',', 'and', 'we', 'will', 'easily', 'win', 'the', 'state', '....']"
148,1330374020613758977,"Thanks Mark. It’s all a continuation of the never ending Witch Hunt. Judge Brann, who would not even allow us to present our case or evidence, is a product of Senator Pat “No Tariffs” Toomey of Pennsylvania, no friend of mine, &amp; Obama - No wonder. 900,000 Fraudulent Votes! https://t.co/17rk2KsUPs",False,False,144982,30473,2020-11-22,"Thanks Mark. It’s all a continuation of the never ending Witch Hunt. Judge Brann, who would not even allow us to present our case or evidence, is a product of Senator Pat “No Tariffs” Toomey of Pennsylvania, no friend of mine, &; Obama - No wonder. 900,000 Fraudulent Votes!","Thanks Mark. It’s all a continuation of the never ending Witch Hunt. Judge Brann, who would not even allow us to present our case or evidence, is a product of Senator Pat “No Tariffs” Toomey of Pennsylvania, no friend of mine, &; Obama - No wonder. 900,000 Fraudulent Votes!","['thank', 'mark', '.', 'it', '’', 'all', 'a', 'continuation', 'of', 'the', 'never', 'end', 'witch', 'hunt', '.', 'judge', 'brann', ',', 'who', 'would', 'not', 'even', 'allow', 'we', 'to', 'present', 'our', 'case', 'or', 'evidence', ',', 'be', 'a', 'product', 'of', 'senator', 'pat', '""', 'no', 'tariffs', '""', 'toomey', 'of', 'pennsylvania', ',', 'no', 'friend', 'of', 'mine', ',', '&', ';', 'obama', '-', 'no', 'wonder', '.', '900,000', 'fraudulent', 'votes', '!']"
151,1329087255168708608,"In Detroit, there are FAR MORE VOTES THAN PEOPLE. Nothing can be done to cure that giant scam. I win Michigan!",False,False,360087,69145,2020-11-18,"In Detroit, there are FAR MORE VOTES THAN PEOPLE. Nothing can be done to cure that giant scam. I win Michigan!","In Detroit, there are FAR MORE VOTES THAN PEOPLE. Nothing can be done to cure that giant scam. I win Michigan!","['in', 'detroit', ',', 'there', 'be', 'far', 'more', 'vote', 'than', 'people', '.', 'nothing', 'can', 'be', 'do', 'to', 'cure', 'that', 'giant', 'scam', '.', 'i', 'win', 'michigan', '!']"
152,1329233502139715586,"Look at this in Wisconsin! A day AFTER the election, Biden receives a dump of 143,379 votes at 3:42AM, when they learned he was losing badly. This is unbelievable! https://t.co/nhiLMmyHBn",False,False,369662,118380,2020-11-19,"Look at this in Wisconsin! A day AFTER the election, Biden receives a dump of 143,379 votes at 3:42AM, when they learned he was losing badly. This is unbelievable!","Look at this in Wisconsin! A day AFTER the election, Biden receives a dump of 143,379 votes at 3:42AM, when they learned he was losing badly. This is unbelievable!","['look', 'at', 'this', 'in', 'wisconsin', '!', 'a', 'day', 'after', 'the', 'election', ',', 'biden', 'receive', 'a', 'dump', 'of', '143,379', 'vote', 'at', '3:42am', ',', 'when', 'they', 'learn', 'he', 'be', 'lose', 'badly', '.', 'this', 'be', 'unbelievable', '!']"
162,1330487246236028935,It’s all about the signatures on the envelopes. Why are the Democrats fighting so hard to hide them. We will find massive numbers of fraudulent ballots. The signatures won’t match. Fight hard Republicans. Don’t let them destroy the evidence! https://t.co/qN2jHGeWEN,False,False,155833,38419,2020-11-22,It’s all about the signatures on the envelopes. Why are the Democrats fighting so hard to hide them. We will find massive numbers of fraudulent ballots. The signatures won’t match. Fight hard Republicans. Don’t let them destroy the evidence!,It’s all about the signatures on the envelopes. Why are the Democrats fighting so hard to hide them. We will find massive numbers of fraudulent ballots. The signatures won’t match. Fight hard Republicans. Don’t let them destroy the evidence!,"['it', '’', 'all', 'about', 'the', 'signature', 'on', 'the', 'envelope', '.', 'why', 'be', 'the', 'democrats', 'fight', 'so', 'hard', 'to', 'hide', 'they', '.', 'we', 'will', 'find', 'massive', 'number', 'of', 'fraudulent', 'ballot', '.', 'the', 'signature', 'will', 'not', 'match', '.', 'fight', 'hard', 'republicans', '.', 'do', 'not', 'let', 'they', 'destroy', 'the', 'evidence', '!']"
167,1333610260381175813,Donald Trump Calls In to Arizona Voter Fraud Hearing: We‘re Fighting Back https://t.co/pzDS6YnwSf via @BreitbartNews. A very inspiring hearing. Such great support from both witnesses to election fraud and political leaders!,False,False,118000,23951,2020-12-01,Donald Trump Calls In to Arizona Voter Fraud Hearing: We‘re Fighting Back via . A very inspiring hearing. Such great support from both witnesses to election fraud and political leaders!,Donald Trump Calls In to Arizona Voter Fraud Hearing: We‘re Fighting Back via . A very inspiring hearing. Such great support from both witnesses to election fraud and political leaders!,"['donald', 'trump', 'call', 'in', 'to', 'arizona', 'voter', 'fraud', 'hearing', ':', 'we‘re', 'fight', 'back', 'via', '.', 'a', 'very', 'inspiring', 'hearing', '.', 'such', 'great', 'support', 'from', 'both', 'witness', 'to', 'election', 'fraud', 'and', 'political', 'leader', '!']"
173,1331086969183621120,What does GSA being allowed to preliminarily work with the Dems have to do with continuing to pursue our various cases on what will go down as the most corrupt election in American political history? We are moving full speed ahead. Will never concede to fake ballots &amp; “Dominion”.,False,False,344794,75668,2020-11-24,What does GSA being allowed to preliminarily work with the Dems have to do with continuing to pursue our various cases on what will go down as the most corrupt election in American political history? We are moving full speed ahead. Will never concede to fake ballots &; “Dominion”.,What does GSA being allowed to preliminarily work with the Dems have to do with continuing to pursue our various cases on what will go down as the most corrupt election in American political history? We are moving full speed ahead. Will never concede to fake ballots &; “Dominion”.,"['what', 'do', 'gsa', 'be', 'allow', 'to', 'preliminarily', 'work', 'with', 'the', 'dems', 'have', 'to', 'do', 'with', 'continue', 'to', 'pursue', 'our', 'various', 'case', 'on', 'what', 'will', 'go', 'down', 'as', 'the', 'most', 'corrupt', 'election', 'in', 'american', 'political', 'history', '?', 'we', 'be', 'move', 'full', 'speed', 'ahead', '.', 'will', 'never', 'concede', 'to', 'fake', 'ballot', '&', ';', '""', 'dominion', '""', '.']"
175,1331214247955738624,"Poll: 79 Percent of Trump Voters Believe ‘Election Was Stolen‘ https://t.co/PmMBmt05AI via @BreitbartNews They are 100% correct, but we are fighting hard. Our big lawsuit, which spells out in great detail all of the ballot fraud and more, will soon be filled. RIGGED ELECTION!",False,False,184222,44923,2020-11-24,"Poll: 79 Percent of Trump Voters Believe ‘Election Was Stolen‘ via They are 100% correct, but we are fighting hard. Our big lawsuit, which spells out in great detail all of the ballot fraud and more, will soon be filled. RIGGED ELECTION!","Poll: 79 Percent of Trump Voters Believe ‘Election Was Stolen‘ via They are 100% correct, but we are fighting hard. Our big lawsuit, which spells out in great detail all of the ballot fraud and more, will soon be filled. RIGGED ELECTION!","['poll', ':', '79', 'percent', 'of', 'trump', 'voters', 'believe', ""'"", 'election', 'be', 'steal', ""'"", 'via', 'they', 'be', '100', '%', 'correct', ',', 'but', 'we', 'be', 'fight', 'hard', '.', 'our', 'big', 'lawsuit', ',', 'which', 'spell', 'out', 'in', 'great', 'detail', 'all', 'of', 'the', 'ballot', 'fraud', 'and', 'more', ',', 'will', 'soon', 'be', 'fill', '.', 'rigged', 'election', '!']"
180,1331219093563781122,"Thank you Randy, working hard to clean up the stench of the 2020 Election Hoax! https://t.co/I1hgtxe486",False,False,154989,32834,2020-11-24,"Thank you Randy, working hard to clean up the stench of the 2020 Election Hoax!","Thank you Randy, working hard to clean up the stench of the 2020 Election Hoax!","['thank', 'you', 'randy', ',', 'work', 'hard', 'to', 'clean', 'up', 'the', 'stench', 'of', 'the', '2020', 'election', 'hoax', '!']"
194,1333856259662077954,Hope everybody is watching @OANN right now. Other media afraid to show. People are coming forward like never before. Large truck carrying hundreds of thousands of fraudulent (FAKE) ballots to a voting center? TERRIBLE - SAVE AMERICA!,False,False,207415,51028,2020-12-01,Hope everybody is watching right now. Other media afraid to show. People are coming forward like never before. Large truck carrying hundreds of thousands of fraudulent (FAKE) ballots to a voting center? TERRIBLE - SAVE AMERICA!,Hope everybody is watching right now. Other media afraid to show. People are coming forward like never before. Large truck carrying hundreds of thousands of fraudulent (FAKE) ballots to a voting center? TERRIBLE - SAVE AMERICA!,"['hope', 'everybody', 'be', 'watch', 'right', 'now', '.', 'other', 'medium', 'afraid', 'to', 'show', '.', 'people', 'be', 'come', 'forward', 'like', 'never', 'before', '.', 'large', 'truck', 'carry', 'hundred', 'of', 'thousand', 'of', 'fraudulent', '(', 'fake', ')', 'ballot', 'to', 'a', 'voting', 'center', '?', 'terrible', '-', 'save', 'america', '!']"
199,1331404288149643264,"Should President Trump concede to Biden? Poll Results: No: 190,593  (98.9%) Yes: 2,181  (1.1%) Total Votes: 192,774. @gregkellyusa @newsmax For the good of our Country we must prevail!",False,False,344113,62587,2020-11-25,"Should President Trump concede to Biden? Poll Results: No: 190,593 (98.9%) Yes: 2,181 (1.1%) Total Votes: 192,774. For the good of our Country we must prevail!","Should President Trump concede to Biden? Poll Results: No: 190,593 (98.9%) Yes: 2,181 (1.1%) Total Votes: 192,774. For the good of our Country we must prevail!","['should', 'president', 'trump', 'concede', 'to', 'biden', '?', 'poll', 'result', ':', 'no', ':', '190,593', '(', '98.9', '%', ')', 'yes', ':', '2,181', '(', '1.1', '%', ')', 'total', 'vote', ':', '192,774', '.', 'for', 'the', 'good', 'of', 'our', 'country', 'we', 'must', 'prevail', '!']"
202,1327436963658469376,"“The worst thing you can do is bet against Donald Trump, considering what has been done against him. They flooded the zone with mail-in ballots. We need every vote counted, and ferociously.” @PeteHegseth @seanhannity",False,False,250108,50353,2020-11-14,"“The worst thing you can do is bet against Donald Trump, considering what has been done against him. They flooded the zone with mail-in ballots. We need every vote counted, and ferociously.”","“The worst thing you can do is bet against Donald Trump, considering what has been done against him. They flooded the zone with mail-in ballots. We need every vote counted, and ferociously.”","['""', 'the', 'bad', 'thing', 'you', 'can', 'do', 'be', 'bet', 'against', 'donald', 'trump', ',', 'consider', 'what', 'have', 'be', 'do', 'against', 'he', '.', 'they', 'flood', 'the', 'zone', 'with', 'mail', '-', 'in', 'ballot', '.', 'we', 'need', 'every', 'vote', 'count', ',', 'and', 'ferociously', '.', '""']"
223,1327715767916392449,The hand recount taking place in Georgia is a waste of time. They are not showing the matching signatures. Call off the recount until they allow the MATCH. Don’t let the Radical Left Dems STEAL THE ELECTION!,False,False,302185,70205,2020-11-14,The hand recount taking place in Georgia is a waste of time. They are not showing the matching signatures. Call off the recount until they allow the MATCH. Don’t let the Radical Left Dems STEAL THE ELECTION!,The hand recount taking place in Georgia is a waste of time. They are not showing the matching signatures. Call off the recount until they allow the MATCH. Don’t let the Radical Left Dems STEAL THE ELECTION!,"['the', 'hand', 'recount', 'take', 'place', 'in', 'georgia', 'be', 'a', 'waste', 'of', 'time', '.', 'they', 'be', 'not', 'show', 'the', 'matching', 'signature', '.', 'call', 'off', 'the', 'recount', 'until', 'they', 'allow', 'the', 'match', '.', 'do', 'not', 'let', 'the', 'radical', 'left', 'dems', 'steal', 'the', 'election', '!']"
232,1327811527123103746,"I look forward to Mayor Giuliani spearheading the legal effort to defend OUR RIGHT to FREE and FAIR ELECTIONS! Rudy Giuliani, Joseph diGenova, Victoria Toensing, Sidney Powell, and Jenna Ellis, a truly great team, added to our other wonderful lawyers and representatives!",False,False,331128,67982,2020-11-15,"I look forward to Mayor Giuliani spearheading the legal effort to defend OUR RIGHT to FREE and FAIR ELECTIONS! Rudy Giuliani, Joseph diGenova, Victoria Toensing, Sidney Powell, and Jenna Ellis, a truly great team, added to our other wonderful lawyers and representatives!","I look forward to Mayor Giuliani spearheading the legal effort to defend OUR RIGHT to FREE and FAIR ELECTIONS! Rudy Giuliani, Joseph diGenova, Victoria Toensing, Sidney Powell, and Jenna Ellis, a truly great team, added to our other wonderful lawyers and representatives!","['i', 'look', 'forward', 'to', 'mayor', 'giuliani', 'spearhead', 'the', 'legal', 'effort', 'to', 'defend', 'our', 'right', 'to', 'free', 'and', 'fair', 'election', '!', 'rudy', 'giuliani', ',', 'joseph', 'digenova', ',', 'victoria', 'toensing', ',', 'sidney', 'powell', ',', 'and', 'jenna', 'ellis', ',', 'a', 'truly', 'great', 'team', ',', 'add', 'to', 'our', 'other', 'wonderful', 'lawyer', 'and', 'representative', '!']"
239,1327836002631766016,Human Radical Left garbage did this. Being arrested now! https://t.co/fXSsXXp5yc,False,False,110241,33252,2020-11-15,Human Radical Left garbage did this. Being arrested now!,Human Radical Left garbage did this. Being arrested now!,"['human', 'radical', 'left', 'garbage', 'do', 'this', '.', 'be', 'arrest', 'now', '!']"
240,1327836670742450177,The Silent Media is the Enemy of the People!!! https://t.co/I2LnE3dpI9,False,False,151019,34701,2020-11-15,The Silent Media is the Enemy of the People!!!,The Silent Media is the Enemy of the People!!!,"['the', 'silent', 'media', 'be', 'the', 'enemy', 'of', 'the', 'people', '!', '!', '!']"
242,1334573529107460096,"Wow! Blockbuster testimony taking place right now in Georgia. Ballot stuffing by Dems when Republicans were forced to leave the large counting room. Plenty more coming, but this alone leads to an easy win of the State!",False,False,227889,54616,2020-12-03,"Wow! Blockbuster testimony taking place right now in Georgia. Ballot stuffing by Dems when Republicans were forced to leave the large counting room. Plenty more coming, but this alone leads to an easy win of the State!","Wow! Blockbuster testimony taking place right now in Georgia. Ballot stuffing by Dems when Republicans were forced to leave the large counting room. Plenty more coming, but this alone leads to an easy win of the State!","['wow', '!', 'blockbuster', 'testimony', 'take', 'place', 'right', 'now', 'in', 'georgia', '.', 'ballot', 'stuff', 'by', 'dems', 'when', 'republicans', 'be', 'force', 'to', 'leave', 'the', 'large', 'counting', 'room', '.', 'plenty', 'more', 'come', ',', 'but', 'this', 'alone', 'lead', 'to', 'an', 'easy', 'win', 'of', 'the', 'state', '!']"
245,1327840088731029504,"Thank you Mark, but the Fake News Media will never say it! https://t.co/e2V05JPmlx",False,False,153590,27986,2020-11-15,"Thank you Mark, but the Fake News Media will never say it!","Thank you Mark, but the Fake News Media will never say it!","['thank', 'you', 'mark', ',', 'but', 'the', 'fake', 'news', 'media', 'will', 'never', 'say', 'it', '!']"
253,1334711509977608192,"The best way to insure a @KLoeffler and @sendavidperdue VICTORY is to allow signature checks in the Presidential race, which will insure a Georgia Presidential win (very few votes are needed, many will be found). Spirits will soar and everyone will rush out and VOTE! @BrianKempGA",False,False,170738,39417,2020-12-04,"The best way to insure a and VICTORY is to allow signature checks in the Presidential race, which will insure a Georgia Presidential win (very few votes are needed, many will be found). Spirits will soar and everyone will rush out and VOTE!","The best way to insure a and VICTORY is to allow signature checks in the Presidential race, which will insure a Georgia Presidential win (very few votes are needed, many will be found). Spirits will soar and everyone will rush out and VOTE!","['the', 'good', 'way', 'to', 'insure', 'a', 'and', 'victory', 'be', 'to', 'allow', 'signature', 'check', 'in', 'the', 'presidential', 'race', ',', 'which', 'will', 'insure', 'a', 'georgia', 'presidential', 'win', '(', 'very', 'few', 'vote', 'be', 'need', ',', 'many', 'will', 'be', 'find', ')', '.', 'spirit', 'will', 'soar', 'and', 'everyone', 'will', 'rush', 'out', 'and', 'vote', '!']"
255,1327956491056279552,"He won because the Election was Rigged. NO VOTE WATCHERS OR OBSERVERS allowed, vote tabulated by a Radical Left privately owned company, Dominion, with a bad reputation &amp; bum equipment that couldn’t even qualify for Texas (which I won by a lot!), the Fake &amp; Silent Media, &amp; more! https://t.co/Exb3C1mAPg",False,False,154000,36622,2020-11-15,"He won because the Election was Rigged. NO VOTE WATCHERS OR OBSERVERS allowed, vote tabulated by a Radical Left privately owned company, Dominion, with a bad reputation &; bum equipment that couldn’t even qualify for Texas (which I won by a lot!), the Fake &; Silent Media, &; more!","He won because the Election was Rigged. NO VOTE WATCHERS OR OBSERVERS allowed, vote tabulated by a Radical Left privately owned company, Dominion, with a bad reputation &; bum equipment that couldn’t even qualify for Texas (which I won by a lot!), the Fake &; Silent Media, &; more!","['he', 'win', 'because', 'the', 'election', 'be', 'rig', '.', 'no', 'vote', 'watcher', 'or', 'observer', 'allow', ',', 'vote', 'tabulate', 'by', 'a', 'radical', 'left', 'privately', 'own', 'company', ',', 'dominion', ',', 'with', 'a', 'bad', 'reputation', '&', ';', 'bum', 'equipment', 'that', 'could', 'not', 'even', 'qualify', 'for', 'texas', '(', 'which', 'i', 'win', 'by', 'a', 'lot', '!', ')', ',', 'the', 'fake', '&', ';', 'silent', 'media', ',', '&', ';', 'more', '!']"
257,1327958640309972992,"All of the mechanical “glitches” that took place on Election Night were really THEM getting caught trying to steal votes. They succeeded plenty, however, without getting caught. Mail-in elections are a sick joke!",False,False,269285,53371,2020-11-15,"All of the mechanical “glitches” that took place on Election Night were really THEM getting caught trying to steal votes. They succeeded plenty, however, without getting caught. Mail-in elections are a sick joke!","All of the mechanical “glitches” that took place on Election Night were really THEM getting caught trying to steal votes. They succeeded plenty, however, without getting caught. Mail-in elections are a sick joke!","['all', 'of', 'the', 'mechanical', '""', 'glitch', '""', 'that', 'take', 'place', 'on', 'election', 'night', 'be', 'really', 'they', 'getting', 'catch', 'try', 'to', 'steal', 'vote', '.', 'they', 'succeed', 'plenty', ',', 'however', ',', 'without', 'getting', 'catch', '.', 'mail', '-', 'in', 'election', 'be', 'a', 'sick', 'joke', '!']"
262,1334949289160740866,"The only thing more RIGGED than the 2020 Presidential Election is the FAKE NEWS SUPPRESSED MEDIA. No matter how big or important the story, if it is even slightly positive for “us”, or negative for “them”, it will not be reported!",False,False,248555,57895,2020-12-04,"The only thing more RIGGED than the 2020 Presidential Election is the FAKE NEWS SUPPRESSED MEDIA. No matter how big or important the story, if it is even slightly positive for “us”, or negative for “them”, it will not be reported!","The only thing more RIGGED than the 2020 Presidential Election is the FAKE NEWS SUPPRESSED MEDIA. No matter how big or important the story, if it is even slightly positive for “us”, or negative for “them”, it will not be reported!","['the', 'only', 'thing', 'more', 'rigged', 'than', 'the', '2020', 'presidential', 'election', 'be', 'the', 'fake', 'news', 'suppressed', 'media', '.', 'no', 'matter', 'how', 'big', 'or', 'important', 'the', 'story', ',', 'if', 'it', 'be', 'even', 'slightly', 'positive', 'for', '""', 'we', '""', ',', 'or', 'negative', 'for', '""', 'they', '""', ',', 'it', 'will', 'not', 'be', 'report', '!']"
264,1327979630477922304,He only won in the eyes of the FAKE NEWS MEDIA. I concede NOTHING! We have a long way to go. This was a RIGGED ELECTION!,False,False,572034,109164,2020-11-15,He only won in the eyes of the FAKE NEWS MEDIA. I concede NOTHING! We have a long way to go. This was a RIGGED ELECTION!,He only won in the eyes of the FAKE NEWS MEDIA. I concede NOTHING! We have a long way to go. This was a RIGGED ELECTION!,"['he', 'only', 'win', 'in', 'the', 'eye', 'of', 'the', 'fake', 'news', 'media', '.', 'i', 'concede', 'nothing', '!', 'we', 'have', 'a', 'long', 'way', 'to', 'go', '.', 'this', 'be', 'a', 'rigged', 'election', '!']"
269,1328093294782509060,We won’t let a RIGGED ELECTION steal our Country! https://t.co/r0H4ZcDkHv,False,False,270740,62410,2020-11-15,We won’t let a RIGGED ELECTION steal our Country!,We won’t let a RIGGED ELECTION steal our Country!,"['we', 'will', 'not', 'let', 'a', 'rigged', 'election', 'steal', 'our', 'country', '!']"
271,1328100945570500608,"Many of the court cases being filed all over the Country are not ours, but rather those of people that have seen horrible abuses. Our big cases showing the unconstitutionality of the 2020 Election, &amp; the outrage of things that were done to change the outcome, will soon be filed!",False,False,343592,72974,2020-11-15,"Many of the court cases being filed all over the Country are not ours, but rather those of people that have seen horrible abuses. Our big cases showing the unconstitutionality of the 2020 Election, &; the outrage of things that were done to change the outcome, will soon be filed!","Many of the court cases being filed all over the Country are not ours, but rather those of people that have seen horrible abuses. Our big cases showing the unconstitutionality of the 2020 Election, &; the outrage of things that were done to change the outcome, will soon be filed!","['many', 'of', 'the', 'court', 'case', 'be', 'file', 'all', 'over', 'the', 'country', 'be', 'not', 'ours', ',', 'but', 'rather', 'those', 'of', 'people', 'that', 'have', 'see', 'horrible', 'abuse', '.', 'our', 'big', 'case', 'show', 'the', 'unconstitutionality', 'of', 'the', '2020', 'election', ',', '&', ';', 'the', 'outrage', 'of', 'thing', 'that', 'be', 'do', 'to', 'change', 'the', 'outcome', ',', 'will', 'soon', 'be', 'file', '!']"
274,1328152462331699202,"Why does the Fake News Media continuously assume that Joe Biden will ascend to the Presidency, not even allowing our side to show, which we are just getting ready to do, how badly shattered and violated our great Constitution has been in the 2020 Election. It was attacked,..",False,False,352905,75114,2020-11-16,"Why does the Fake News Media continuously assume that Joe Biden will ascend to the Presidency, not even allowing our side to show, which we are just getting ready to do, how badly shattered and violated our great Constitution has been in the 2020 Election. It was attacked,..","Why does the Fake News Media continuously assume that Joe Biden will ascend to the Presidency, not even allowing our side to show, which we are just getting ready to do, how badly shattered and violated our great Constitution has been in the 2020 Election. It was attacked,..","['why', 'do', 'the', 'fake', 'news', 'media', 'continuously', 'assume', 'that', 'joe', 'biden', 'will', 'ascend', 'to', 'the', 'presidency', ',', 'not', 'even', 'allow', 'our', 'side', 'to', 'show', ',', 'which', 'we', 'be', 'just', 'get', 'ready', 'to', 'do', ',', 'how', 'badly', 'shatter', 'and', 'violate', 'our', 'great', 'constitution', 'have', 'be', 'in', 'the', '2020', 'election', '.', 'it', 'be', 'attack', ',', '..']"
275,1325065540390559745,"Tens of thousands of votes were illegally received after 8 P.M. on Tuesday, Election Day, totally and easily changing the results in Pennsylvania and certain other razor thin states. As a separate matter, hundreds of thousands of Votes were illegally not allowed to be OBSERVED...",False,False,0,0,2020-11-07,"Tens of thousands of votes were illegally received after 8 P.M. on Tuesday, Election Day, totally and easily changing the results in Pennsylvania and certain other razor thin states. As a separate matter, hundreds of thousands of Votes were illegally not allowed to be OBSERVED...","Tens of thousands of votes were illegally received after 8 P.M. on Tuesday, Election Day, totally and easily changing the results in Pennsylvania and certain other razor thin states. As a separate matter, hundreds of thousands of Votes were illegally not allowed to be OBSERVED...","['ten', 'of', 'thousand', 'of', 'vote', 'be', 'illegally', 'receive', 'after', '8', 'p.m.', 'on', 'tuesday', ',', 'election', 'day', ',', 'totally', 'and', 'easily', 'change', 'the', 'result', 'in', 'pennsylvania', 'and', 'certain', 'other', 'razor', 'thin', 'state', '.', 'as', 'a', 'separate', 'matter', ',', 'hundred', 'of', 'thousand', 'of', 'vote', 'be', 'illegally', 'not', 'allow', 'to', 'be', 'observed', '...']"
282,1335351633459310593,"...We received more LEGAL votes by far. All I can do is run, campaign, and be a good (great!) President – it is 100% up to the states to manage the election. Republicans will NEVER forget this.",False,False,122610,23063,2020-12-05,"...We received more LEGAL votes by far. All I can do is run, caign, and be a good (great!) President – it is 100% up to the states to manage the election. Republicans will NEVER forget this.","...We received more LEGAL votes by far. All I can do is run, caign, and be a good (great!) President – it is 100% up to the states to manage the election. Republicans will NEVER forget this.","['...', 'we', 'receive', 'more', 'legal', 'vote', 'by', 'far', '.', 'all', 'i', 'can', 'do', 'be', 'run', ',', 'caign', ',', 'and', 'be', 'a', 'good', '(', 'great', '!', ')', 'president', '–', 'it', 'be', '100', '%', 'up', 'to', 'the', 'state', 'to', 'manage', 'the', 'election', '.', 'republicans', 'will', 'never', 'forget', 'this', '.']"
283,1335351629810286592,"Between Governor @DougDucey of Arizona and Governor @BrianKempGA of Georgia, the Democrat Party could not be happier. They fight harder against us than do the Radical Left Dems. If they were with us, we would have already won both Arizona and Georgia...",False,False,161551,35679,2020-12-05,"Between Governor of Arizona and Governor of Georgia, the Democrat Party could not be happier. They fight harder against us than do the Radical Left Dems. If they were with us, we would have already won both Arizona and Georgia...","Between Governor of Arizona and Governor of Georgia, the Democrat Party could not be happier. They fight harder against us than do the Radical Left Dems. If they were with us, we would have already won both Arizona and Georgia...","['between', 'governor', 'of', 'arizona', 'and', 'governor', 'of', 'georgia', ',', 'the', 'democrat', 'party', 'could', 'not', 'be', 'happy', '.', 'they', 'fight', 'hard', 'against', 'we', 'than', 'do', 'the', 'radical', 'left', 'dems', '.', 'if', 'they', 'be', 'with', 'we', ',', 'we', 'would', 'have', 'already', 'win', 'both', 'arizona', 'and', 'georgia', '...']"
