,id,date,text,keyword,context,is_retweet,is_deleted,favorites,retweets,lemmas
12,1334711509977608192,2020-12-04,"The best way to insure a @KLoeffler and @sendavidperdue VICTORY is to allow signature checks in the Presidential race, which will insure a Georgia Presidential win (very few votes are needed, many will be found). Spirits will soar and everyone will rush out and VOTE! @BrianKempGA",spirits will soar,ill be found). spirits will soar and everyone w,False,False,170738,39417,"['the', 'good', 'way', 'to', 'insure', 'a', 'and', 'victory', 'be', 'to', 'allow', 'signature', 'check', 'in', 'the', 'presidential', 'race', ',', 'which', 'will', 'insure', 'a', 'georgia', 'presidential', 'win', '(', 'very', 'few', 'vote', 'be', 'need', ',', 'many', 'will', 'be', 'find', ')', '.', 'spirit', 'will', 'soar', 'and', 'everyone', 'will', 'rush', 'out', 'and', 'vote', '!']"
13,1337040883988959232,2020-12-10,How can you give an election to someone who lost the election by hundreds of thousands of legal votes in each of the swing states. How can a country be run by an illegitimate president?,give an election,how can you give an election to someone who,False,False,228392,43954,"['how', 'can', 'you', 'give', 'an', 'election', 'to', 'someone', 'who', 'lose', 'the', 'election', 'by', 'hundred', 'of', 'thousand', 'of', 'legal', 'vote', 'in', 'each', 'of', 'the', 'swing', 'state', '.', 'how', 'can', 'a', 'country', 'be', 'run', 'by', 'an', 'illegitimate', 'president', '?']"
14,1342245390540804096,2020-12-24,"I saved at least 8 Republican Senators, including Mitch, from losing in the last Rigged (for President) Election. Now they (almost all) sit back and watch me fight against a crooked and vicious foe, the Radical Left Democrats. I will NEVER FORGET!",sit back,y (almost all) sit back and watch me f,False,False,336363,77029,"['i', 'save', 'at', 'least', '8', 'republican', 'senators', ',', 'include', 'mitch', ',', 'from', 'lose', 'in', 'the', 'last', 'rigged', '(', 'for', 'president', ')', 'election', '.', 'now', 'they', '(', 'almost', 'all', ')', 'sit', 'back', 'and', 'watch', 'i', 'fight', 'against', 'a', 'crooked', 'and', 'vicious', 'foe', ',', 'the', 'radical', 'left', 'democrats', '.', 'i', 'will', 'never', 'forget', '!']"
0,1325889532840062976,2020-11-09,"Nevada is turning out to be a cesspool of Fake Votes. @mschlapp &amp; @AdamLaxalt are finding things that, when released, will be absolutely shocking!",cesspool,Nevada is turning out to be a cesspool of Fake Votes. @mschlapp &amp; @AdamLaxalt are finding,False,False,363489,78378,"['nevada', 'be', 'turn', 'out', 'to', 'be', 'a', 'cesspool', 'of', 'fake', 'votes', '.', '&', ';', 'be', 'find', 'thing', 'that', ',', 'when', 'release', ',', 'will', 'be', 'absolutely', 'shocking', '!']"
1,1325895380983275524,2020-11-09,Pennsylvania prevented us from watching much of the Ballot count. Unthinkable and illegal in this country.,country,the Ballot count. Unthinkable and illegal in this country.,False,False,479292,81458,"['pennsylvania', 'prevent', 'we', 'from', 'watch', 'much', 'of', 'the', 'ballot', 'count', '.', 'unthinkable', 'and', 'illegal', 'in', 'this', 'country', '.']"
2,1346120645613150208,2021-01-04,"The “Surrender Caucus” within the Republican Party will go down in infamy as weak and ineffective “guardians” of our Nation, who were willing to accept the certification of fraudulent presidential numbers!",surrender,The “Surrender Caucus” within the Republican Party will go down,False,False,235516,60242,"['the', '""', 'surrender', 'caucus', '""', 'within', 'the', 'republican', 'party', 'will', 'go', 'down', 'in', 'infamy', 'as', 'weak', 'and', 'ineffective', '""', 'guardians', '""', 'of', 'our', 'nation', ',', 'who', 'be', 'willing', 'to', 'accept', 'the', 'certification', 'of', 'fraudulent', 'presidential', 'number', '!']"
3,1329054683441278977,2020-11-18,...AND I WON THE ELECTION. VOTER FRAUD ALL OVER THE COUNTRY! https://t.co/9coP3R44UQ,country,WON THE ELECTION. VOTER FRAUD ALL OVER THE COUNTRY! https://t.co/9coP3R44UQ,False,False,246973,54880,"['...', 'and', 'i', 'won', 'the', 'election', '.', 'voter', 'fraud', 'all', 'over', 'the', 'country', '!']"
4,1328328547598000130,2020-11-16,Dominion is running our Election. Rigged! https://t.co/xvwrpLpAZa,run,Dominion is running our Election. Rigged! https://t.co/xvwrpLpAZa,False,False,163578,40680,"['dominion', 'be', 'run', 'our', 'election', '.', 'rig', '!']"
5,1346469204740902915,2021-01-05,"Pleased to announce that @KLoeffler &amp; @sendavidperdue have just joined our great #StopTheSteal group of Senators. They will fight the ridiculous Electoral College Certification of Biden. How do you certify numbers that have now proven to be wrong and, in many cases, fraudulent!",fight,our great #StopTheSteal group of Senators. They will fight the ridiculous Electoral College Certification of Biden. How,False,False,177332,42347,"['pleased', 'to', 'announce', 'that', '&', ';', 'have', 'just', 'join', 'our', 'great', 'stopthesteal', 'group', 'of', 'senators', '.', 'they', 'will', 'fight', 'the', 'ridiculous', 'electoral', 'college', 'certification', 'of', 'biden', '.', 'how', 'do', 'you', 'certify', 'number', 'that', 'have', 'now', 'prove', 'to', 'be', 'wrong', 'and', ',', 'in', 'many', 'case', ',', 'fraudulent', '!']"
6,1325961672343875585,2020-11-10,"If Joe Biden were President, you wouldn’t have the Vaccine for another four years, nor would the @US_FDA have ever approved it so quickly. The bureaucracy would have destroyed millions of lives!",destroy,approved it so quickly. The bureaucracy would have destroyed millions of lives!,False,False,332731,56327,"['if', 'joe', 'biden', 'be', 'president', ',', 'you', 'would', 'not', 'have', 'the', 'vaccine', 'for', 'another', 'four', 'year', ',', 'nor', 'would', 'the', ' ', 'fda', 'have', 'ever', 'approve', 'it', 'so', 'quickly', '.', 'the', 'bureaucracy', 'would', 'have', 'destroy', 'million', 'of', 'life', '!']"
7,1346578706437963777,2021-01-05,"Washington is being inundated with people who don’t want to see an election victory stolen by emboldened Radical Left Democrats. Our Country has had enough, they won’t take it anymore! We hear you (and love you) from the Oval Office. MAKE AMERICA GREAT AGAIN!",country,"victory stolen by emboldened Radical Left Democrats. Our Country has had enough, they won’t take it anymore!",False,False,328137,82574,"['washington', 'be', 'be', 'inundate', 'with', 'people', 'who', 'do', 'not', 'want', 'to', 'see', 'an', 'election', 'victory', 'steal', 'by', 'emboldened', 'radical', 'left', 'democrats', '.', 'our', 'country', 'have', 'have', 'enough', ',', 'they', 'will', 'not', 'take', 'it', 'anymore', '!', 'we', 'hear', 'you', '(', 'and', 'love', 'you', ')', 'from', 'the', 'oval', 'office', '.', 'make', 'america', 'great', 'again', '!']"
8,1346578706437963777,2021-01-05,"Washington is being inundated with people who don’t want to see an election victory stolen by emboldened Radical Left Democrats. Our Country has had enough, they won’t take it anymore! We hear you (and love you) from the Oval Office. MAKE AMERICA GREAT AGAIN!",inundate,Washington is being inundated with people who don’t want to see an,False,False,328137,82574,"['washington', 'be', 'be', 'inundate', 'with', 'people', 'who', 'do', 'not', 'want', 'to', 'see', 'an', 'election', 'victory', 'steal', 'by', 'emboldened', 'radical', 'left', 'democrats', '.', 'our', 'country', 'have', 'have', 'enough', ',', 'they', 'will', 'not', 'take', 'it', 'anymore', '!', 'we', 'hear', 'you', '(', 'and', 'love', 'you', ')', 'from', 'the', 'oval', 'office', '.', 'make', 'america', 'great', 'again', '!']"
9,1346578706437963777,2021-01-05,"Washington is being inundated with people who don’t want to see an election victory stolen by emboldened Radical Left Democrats. Our Country has had enough, they won’t take it anymore! We hear you (and love you) from the Oval Office. MAKE AMERICA GREAT AGAIN!",victory,people who don’t want to see an election victory stolen by emboldened Radical Left Democrats. Our Country,False,False,328137,82574,"['washington', 'be', 'be', 'inundate', 'with', 'people', 'who', 'do', 'not', 'want', 'to', 'see', 'an', 'election', 'victory', 'steal', 'by', 'emboldened', 'radical', 'left', 'democrats', '.', 'our', 'country', 'have', 'have', 'enough', ',', 'they', 'will', 'not', 'take', 'it', 'anymore', '!', 'we', 'hear', 'you', '(', 'and', 'love', 'you', ')', 'from', 'the', 'oval', 'office', '.', 'make', 'america', 'great', 'again', '!']"
10,1346580318745206785,2021-01-05,"I hope the Democrats, and even more importantly, the weak and ineffective RINO section of the Republican Party, are looking at the thousands of people pouring into D.C. They won’t stand for a landslide election victory to be stolen. @senatemajldr @JohnCornyn @SenJohnThune",landslide,pouring into D.C. They won’t stand for a landslide election victory to be stolen. @senatemajldr @JohnCornyn @SenJohnThune,False,False,210988,55852,"['i', 'hope', 'the', 'democrats', ',', 'and', 'even', 'more', 'importantly', ',', 'the', 'weak', 'and', 'ineffective', 'rino', 'section', 'of', 'the', 'republican', 'party', ',', 'be', 'look', 'at', 'the', 'thousand', 'of', 'people', 'pour', 'into', 'd.c.', 'they', 'will', 'not', 'stand', 'for', 'a', 'landslide', 'election', 'victory', 'to', 'be', 'steal', '.']"
11,1346580318745206785,2021-01-05,"I hope the Democrats, and even more importantly, the weak and ineffective RINO section of the Republican Party, are looking at the thousands of people pouring into D.C. They won’t stand for a landslide election victory to be stolen. @senatemajldr @JohnCornyn @SenJohnThune",pour,"Party, are looking at the thousands of people pouring into D.C. They won’t stand for a landslide",False,False,210988,55852,"['i', 'hope', 'the', 'democrats', ',', 'and', 'even', 'more', 'importantly', ',', 'the', 'weak', 'and', 'ineffective', 'rino', 'section', 'of', 'the', 'republican', 'party', ',', 'be', 'look', 'at', 'the', 'thousand', 'of', 'people', 'pour', 'into', 'd.c.', 'they', 'will', 'not', 'stand', 'for', 'a', 'landslide', 'election', 'victory', 'to', 'be', 'steal', '.']"
12,1346580318745206785,2021-01-05,"I hope the Democrats, and even more importantly, the weak and ineffective RINO section of the Republican Party, are looking at the thousands of people pouring into D.C. They won’t stand for a landslide election victory to be stolen. @senatemajldr @JohnCornyn @SenJohnThune",victory,D.C. They won’t stand for a landslide election victory to be stolen. @senatemajldr @JohnCornyn @SenJohnThune,False,False,210988,55852,"['i', 'hope', 'the', 'democrats', ',', 'and', 'even', 'more', 'importantly', ',', 'the', 'weak', 'and', 'ineffective', 'rino', 'section', 'of', 'the', 'republican', 'party', ',', 'be', 'look', 'at', 'the', 'thousand', 'of', 'people', 'pour', 'into', 'd.c.', 'they', 'will', 'not', 'stand', 'for', 'a', 'landslide', 'election', 'victory', 'to', 'be', 'steal', '.']"
13,1329459995893764102,2020-11-19,"“Evidence of voter fraud continues to grow, including 20,000 dead people on the Pennsylvania voters roll and many thousands all over the Country. Now, there has been an artificial number of votes in favor of Joe Biden.” @OANN",country,"voters roll and many thousands all over the Country. Now, there has been an artificial number of",False,False,249157,58056,"['""', 'evidence', 'of', 'voter', 'fraud', 'continue', 'to', 'grow', ',', 'include', '20,000', 'dead', 'people', 'on', 'the', 'pennsylvania', 'voter', 'roll', 'and', 'many', 'thousand', 'all', 'over', 'the', 'country', '.', 'now', ',', 'there', 'have', 'be', 'an', 'artificial', 'number', 'of', 'vote', 'in', 'favor', 'of', 'joe', 'biden', '.', '""']"
14,1329424134166687744,2020-11-19,"Almost ZERO ballots rejected in Georgia this election. In years past, close to 4%. Not possible. Must have signature check on envelopes now. Very easy to do. Dems fighting because they got caught. Far more votes than needed for flip. Republicans must get tough! @BrianKempGA",fight,on envelopes now. Very easy to do. Dems fighting because they got caught. Far more votes than,False,False,217844,47813,"['almost', 'zero', 'ballot', 'reject', 'in', 'georgia', 'this', 'election', '.', 'in', 'year', 'past', ',', 'close', 'to', '4', '%', '.', 'not', 'possible', '.', 'must', 'have', 'signature', 'check', 'on', 'envelope', 'now', '.', 'very', 'easy', 'to', 'do', '.', 'dem', 'fight', 'because', 'they', 'get', 'catch', '.', 'far', 'more', 'vote', 'than', 'need', 'for', 'flip', '.', 'republican', 'must', 'get', 'tough', '!']"
15,1326186126709821440,2020-11-10,"WATCH FOR MASSIVE BALLOT COUNTING ABUSE AND, JUST LIKE THE EARLY VACCINE, REMEMBER I TOLD YOU SO!",abuse,"WATCH FOR MASSIVE BALLOT COUNTING ABUSE AND, JUST LIKE THE EARLY VACCINE, REMEMBER I",False,False,420361,74544,"['watch', 'for', 'massive', 'ballot', 'counting', 'abuse', 'and', ',', 'just', 'like', 'the', 'early', 'vaccine', ',', 'remember', 'i', 'tell', 'you', 'so', '!']"
16,1326186297157963777,2020-11-10,BALLOT COUNTING ABUSE!,abuse,BALLOT COUNTING ABUSE!,False,False,525218,77977,"['ballot', 'counting', 'abuse', '!']"
